loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
7.509866333007812,8.65800952911377,1.4497041420118343e-05,0.08880994671403197,50,,,,,,,,,,
7.24208740234375,8.051362991333008,2.9289940828402368e-05,0.17761989342806395,100,,,,,,,,,,
6.150692749023437,7.919850826263428,4.408284023668639e-05,0.2664298401420959,150,,,,,,,,,,
3.8362982177734377,8.099374771118164,4.9955105973976636e-05,0.3552397868561279,200,,,,,,,,,,
3.218644714355469,7.104372024536133,4.9667484665452354e-05,0.44404973357015987,250,,,,,,,,,,
2.9768182373046876,7.516889572143555,4.9116660314435124e-05,0.5328596802841918,300,,,,,,,,,,
2.8317413330078125,6.295009136199951,4.830851023865852e-05,0.6216696269982238,350,,,,,,,,,,
2.698604736328125,6.747410774230957,4.725165743157406e-05,0.7104795737122558,400,,,,,,,,,,
2.57076171875,6.844689846038818,4.5957378554668075e-05,0.7992895204262878,450,,,,,,,,,,
2.4128953552246095,6.748747825622559,4.443948361503517e-05,0.8880994671403197,500,,,,,,,,,,
2.3507928466796875,6.272832870483398,4.271416861205325e-05,0.9769094138543517,550,,,,,,,,,,
,,,1.0,563,2.3206121921539307,0.361,3.3032,302.737,9.688,,,,,
2.285511779785156,6.256526470184326,4.0799842725425976e-05,1.0657193605683837,600,,,,,,,,,,
2.1784173583984376,6.676680088043213,3.8716931888503125e-05,1.1545293072824157,650,,,,,,,,,,
2.120255584716797,6.698974609375,3.648766084275936e-05,1.2433392539964476,700,,,,,,,,,,
2.057506866455078,5.596287727355957,3.4135815998918694e-05,1.3321492007104796,750,,,,,,,,,,
2.044214172363281,6.259105682373047,3.1686491635006056e-05,1.4209591474245116,800,,,,,,,,,,
2.0498297119140627,5.251964092254639,2.916582213940263e-05,1.5097690941385435,850,,,,,,,,,,
2.0485488891601564,6.289016246795654,2.6600703155882383e-05,1.5985790408525755,900,,,,,,,,,,
1.9561326599121094,5.731971740722656,2.4018504606023293e-05,1.6873889875666075,950,,,,,,,,,,
1.9047230529785155,6.079864978790283,2.144677865105544e-05,1.7761989342806395,1000,,,,,,,,,,
1.956347198486328,6.04769229888916,1.8912965709204933e-05,1.8650088809946714,1050,,,,,,,,,,
1.9289224243164063,5.801377773284912,1.644410166533997e-05,1.9538188277087034,1100,,,,,,,,,,
,,,2.0,1126,1.9423069953918457,0.419,3.305,302.569,9.682,,,,,
1.8876168823242188,6.187739372253418,1.4066529397003964e-05,2.0426287744227354,1150,,,,,,,,,,
1.915401153564453,5.928759574890137,1.1805617694864494e-05,2.1314387211367674,1200,,,,,,,,,,
1.9011795043945312,6.1362199783325195,9.685490576707762e-06,2.2202486678507993,1250,,,,,,,,,,
1.8498252868652343,5.068212985992432,7.728769883209445e-06,2.3090586145648313,1300,,,,,,,,,,
1.8422744750976563,7.714596748352051,5.956333901994801e-06,2.3978685612788633,1350,,,,,,,,,,
1.8476510620117188,6.89544153213501,4.38709459547941e-06,2.4866785079928952,1400,,,,,,,,,,
1.8713697814941406,5.070760726928711,3.037795809477953e-06,2.575488454706927,1450,,,,,,,,,,
1.8133824157714844,7.318662166595459,1.9228346157034227e-06,2.664298401420959,1500,,,,,,,,,,
1.8869551086425782,5.113884449005127,1.0541076944393185e-06,2.753108348134991,1550,,,,,,,,,,
1.85672607421875,5.425395965576172,4.4088439648784505e-07,2.841918294849023,1600,,,,,,,,,,
1.865226287841797,6.3551130294799805,8.970783882819855e-08,2.930728241563055,1650,,,,,,,,,,
,,,3.0,1689,1.8822907209396362,0.42,3.2991,303.111,9.7,,,,,
,,,3.0,1689,,,,,,237.7127,113.582,7.105,2.142664675909632e+18,2.614707386656016
,,,3.0,1689,1.8933541774749756,0.44,4.2329,472.489,14.883,,,,,
,,,3.0,1689,6.0901618003845215,0.001,4.2306,472.75,14.892,,,,,
,,,3.0,1689,3.8464548587799072,0.2205,8.4274,474.64,14.832,,,,,
,,,3.0,1689,4.594357967376709,0.14733333333333334,12.6438,474.542,14.869,,,,,
