step,kd_epoch1,kd_epoch2,kd_rise_pct,ce_epoch1,ce_epoch2,ce_drop_pct,factor_orth_epoch1,kd_steady_state_epoch9
2,0.7272840832732008,1.2703045587070654,74.66414952874494,4.882863702243362,0.9750073578514036,-80.0320586994175,0.3305063157353044,1.1666723013877869
3,0.4221537849991986,1.034408338538936,145.03116525199454,4.777893229904424,0.9390544407680388,-80.3458471007561,0.8292819675356882,0.9747713883399964
4,0.2863305266140602,0.9894474326587114,245.5612799512536,5.58412849239749,1.0696787741340574,-80.84430228297269,1.403548322557037,0.9002262891769409
5,0.1871432234097192,0.909920046466296,386.21586712449437,5.476163263406769,0.8381112083059843,-84.69528449039359,2.112893287939936,0.8273432929992676
