step,kd_epoch1,kd_epoch2,kd_rise_pct,ce_epoch1,ce_epoch2,ce_drop_pct
2,1.017734405905109,1.2856940614395451,26.329035746426364,3.676760969497568,0.9412080538077432,-74.40116282739044
3,0.7968843011863822,1.0373736541779317,30.178703813529104,3.1826584362554478,0.8541550015816923,-73.16221584284591
4,0.7501768039900706,1.011816026343674,34.87700778829553,3.300035552580501,0.8694074734312589,-73.65460281931158
5,0.6786460299532611,0.8998408000977313,32.593540723977135,2.9893102630265607,0.6548463339688348,-78.0937314514209
