loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
8.713997802734376,8.93075942993164,8.683544303797467e-06,0.08880994671403197,50,,,,,,,,,,
8.604545288085937,8.67686653137207,1.7544303797468352e-05,0.17761989342806395,100,,,,,,,,,,
8.286554565429688,8.196748733520508,2.622784810126582e-05,0.2664298401420959,150,,,,,,,,,,
7.6242626953125,8.205987930297852,3.5088607594936705e-05,0.3552397868561279,200,,,,,,,,,,
6.507881469726563,7.563192844390869,4.3949367088607594e-05,0.44404973357015987,250,,,,,,,,,,
5.441819458007813,7.894924163818359,5.281012658227848e-05,0.5328596802841918,300,,,,,,,,,,
4.095727844238281,6.742315769195557,6.167088607594936e-05,0.6216696269982238,350,,,,,,,,,,
3.080333251953125,6.848606109619141,6.999987637605871e-05,0.7104795737122558,400,,,,,,,,,,
2.6328765869140627,5.755489826202393,6.996142266041517e-05,0.7992895204262878,450,,,,,,,,,,
2.4863240051269533,5.699113368988037,6.985437585443701e-05,0.8880994671403197,500,,,,,,,,,,
2.3322589111328127,5.439882755279541,6.967894598021924e-05,0.9769094138543517,550,,,,,,,,,,
,,,1.0,563,2.284498453140259,0.329,2.7099,369.011,11.808,,,,,
2.24138427734375,6.401611804962158,6.943547722504872e-05,1.0657193605683837,600,,,,,,,,,,
2.137443389892578,6.198112964630127,6.912444726612065e-05,1.1545293072824157,650,,,,,,,,,,
2.068589782714844,6.284542560577393,6.874646633335264e-05,1.2433392539964476,700,,,,,,,,,,
2.038653564453125,7.062981128692627,6.830227601213493e-05,1.3321492007104796,750,,,,,,,,,,
2.032914886474609,5.989896297454834,6.779274778836566e-05,1.4209591474245116,800,,,,,,,,,,
1.9380476379394531,6.149771690368652,6.721888133862614e-05,1.5097690941385435,850,,,,,,,,,,
1.9945872497558594,7.892217636108398,6.658180256885011e-05,1.5985790408525755,900,,,,,,,,,,
1.9516505432128906,5.794595241546631,6.588276140533578e-05,1.6873889875666075,950,,,,,,,,,,
1.8844796752929687,6.229708671569824,6.512312934243403e-05,1.7761989342806395,1000,,,,,,,,,,
1.87781494140625,5.321128845214844,6.430439675172432e-05,1.8650088809946714,1050,,,,,,,,,,
