method,display_method_name,cl_step,local_epoch,global_epoch,train_ce_loss,val_ce_loss,train_total_loss,kd_loss_raw,kd_loss_weighted,factor_orth_loss_raw,factor_orth_loss_weighted,delta_trace_loss_raw,delta_trace_loss_weighted,learning_rate,lambda_orth,kd_temperature,lora_rank,lora_alpha,lora_dropout,target_modules,batch_size,num_epochs,optimizer,scheduler,method_name,display_name,family,base_method,step_id,epoch,uses_kd,kd_weight,uses_delta_trace,uses_factor_orth,lambda_delta_trace,lambda_factor_orth,orth_type,rank,rank_schedule,target_modules_x,train_kd_loss_raw,train_kd_loss_weighted,train_delta_trace_loss_raw,train_delta_trace_loss_weighted,train_factor_orth_loss_raw,train_factor_orth_loss_weighted,train_delta_trace_weighted_over_ce,train_factor_orth_weighted_over_ce,train_kd_weighted_over_ce,val_total_loss,target_modules_y
rank_extension,RankExt,4,7,34,0.013428789980990273,0.2714700648784565,0.013428789980990273,,,,,,,1.4300127155289572e-05,0.0,0.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension,RankExt,rank_extension,rank_extension,4,7,False,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, k_proj, v_proj, out_proj",,,,,,,,,,,"q_proj, k_proj, v_proj, out_proj"
rank_extension,RankExt,4,8,35,0.010072826905158509,0.2627626323700097,0.010072826905158509,,,,,,,3.712887094594453e-06,0.0,0.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension,RankExt,rank_extension,rank_extension,4,8,False,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, k_proj, v_proj, out_proj",,,,,,,,,,,"q_proj, k_proj, v_proj, out_proj"
rank_extension,RankExt,4,9,36,0.015183277813396125,0.26309983110428586,0.015183277813396125,,,,,,,0.0,0.0,0.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension,RankExt,rank_extension,rank_extension,4,9,False,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, k_proj, v_proj, out_proj",,,,,,,,,,,"q_proj, k_proj, v_proj, out_proj"
rank_extension,RankExt,5,1,37,2.386602630070525,0.12567497324198484,2.386602630070525,,,,,,,9.996164380804483e-05,0.0,0.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension,RankExt,rank_extension,rank_extension,5,1,False,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, k_proj, v_proj, out_proj",,,,,,,,,,,"q_proj, k_proj, v_proj, out_proj"
rank_extension,RankExt,5,2,38,0.11588722675760586,0.11939260268223006,0.11588722675760586,,,,,,,9.55111402123446e-05,0.0,0.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension,RankExt,rank_extension,rank_extension,5,2,False,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, k_proj, v_proj, out_proj",,,,,,,,,,,"q_proj, k_proj, v_proj, out_proj"
rank_extension,RankExt,5,3,39,0.061293061825515485,0.18193338799488265,0.061293061825515485,,,,,,,8.430152761045664e-05,0.0,0.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension,RankExt,rank_extension,rank_extension,5,3,False,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, k_proj, v_proj, out_proj",,,,,,,,,,,"q_proj, k_proj, v_proj, out_proj"
rank_extension,RankExt,5,4,40,0.027057490103303636,0.1287441186902579,0.027057490103303636,,,,,,,6.799760704097911e-05,0.0,0.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension,RankExt,rank_extension,rank_extension,5,4,False,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, k_proj, v_proj, out_proj",,,,,,,,,,,"q_proj, k_proj, v_proj, out_proj"
rank_extension,RankExt,5,5,41,0.01552775340531924,0.11006032228464027,0.01552775340531924,,,,,,,4.902076315486023e-05,0.0,0.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension,RankExt,rank_extension,rank_extension,5,5,False,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, k_proj, v_proj, out_proj",,,,,,,,,,,"q_proj, k_proj, v_proj, out_proj"
rank_extension,RankExt,5,6,42,0.005892308446797616,0.11192253565789724,0.005892308446797616,,,,,,,3.018935110253619e-05,0.0,0.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension,RankExt,rank_extension,rank_extension,5,6,False,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, k_proj, v_proj, out_proj",,,,,,,,,,,"q_proj, k_proj, v_proj, out_proj"
rank_extension,RankExt,5,7,43,0.006631810898828708,0.13676718473435176,0.006631810898828708,,,,,,,1.4300127155289572e-05,0.0,0.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension,RankExt,rank_extension,rank_extension,5,7,False,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, k_proj, v_proj, out_proj",,,,,,,,,,,"q_proj, k_proj, v_proj, out_proj"
rank_extension,RankExt,5,8,44,0.003975321407039596,0.1269470050335076,0.003975321407039596,,,,,,,3.712887094594453e-06,0.0,0.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension,RankExt,rank_extension,rank_extension,5,8,False,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, k_proj, v_proj, out_proj",,,,,,,,,,,"q_proj, k_proj, v_proj, out_proj"
rank_extension,RankExt,5,9,45,0.006986199612219025,0.1274172832966142,0.006986199612219025,,,,,,,0.0,0.0,0.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension,RankExt,rank_extension,rank_extension,5,9,False,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, k_proj, v_proj, out_proj",,,,,,,,,,,"q_proj, k_proj, v_proj, out_proj"
rank_extension_kd_only_T2,RankExt + KD T2,1,1,1,1.1347816788306408,0.2435518271625042,1.1347816788306408,0.0,0.0,,,,,9.996164380804483e-05,0.0,2.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,1,1,True,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, k_proj, v_proj, out_proj",0.0,0.0,,,,,,,0.0,,"q_proj, k_proj, v_proj, out_proj"
rank_extension_kd_only_T2,RankExt + KD T2,1,2,2,0.1635576612025988,0.165718651086092,0.1635576612025988,0.0,0.0,,,,,9.55111402123446e-05,0.0,2.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,1,2,True,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, k_proj, v_proj, out_proj",0.0,0.0,,,,,,,0.0,,"q_proj, k_proj, v_proj, out_proj"
rank_extension_kd_only_T2,RankExt + KD T2,1,3,3,0.09186492790849726,0.20263120055943729,0.09186492790849726,0.0,0.0,,,,,8.430152761045664e-05,0.0,2.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,1,3,True,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, k_proj, v_proj, out_proj",0.0,0.0,,,,,,,0.0,,"q_proj, k_proj, v_proj, out_proj"
rank_extension_kd_only_T2,RankExt + KD T2,1,4,4,0.05297166434341859,0.20294617748167365,0.05297166434341859,0.0,0.0,,,,,6.799760704097911e-05,0.0,2.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,1,4,True,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, k_proj, v_proj, out_proj",0.0,0.0,,,,,,,0.0,,"q_proj, k_proj, v_proj, out_proj"
rank_extension_kd_only_T2,RankExt + KD T2,1,5,5,0.02777923410504314,0.24646840047836305,0.02777923410504314,0.0,0.0,,,,,4.902076315486023e-05,0.0,2.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,1,5,True,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, k_proj, v_proj, out_proj",0.0,0.0,,,,,,,0.0,,"q_proj, k_proj, v_proj, out_proj"
rank_extension_kd_only_T2,RankExt + KD T2,1,6,6,0.014750781857702485,0.19677954912139103,0.014750781857702485,0.0,0.0,,,,,3.018935110253619e-05,0.0,2.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,1,6,True,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, k_proj, v_proj, out_proj",0.0,0.0,,,,,,,0.0,,"q_proj, k_proj, v_proj, out_proj"
rank_extension_kd_only_T2,RankExt + KD T2,1,7,7,0.007365441835031188,0.21519474149122833,0.007365441835031188,0.0,0.0,,,,,1.4300127155289572e-05,0.0,2.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,1,7,True,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, k_proj, v_proj, out_proj",0.0,0.0,,,,,,,0.0,,"q_proj, k_proj, v_proj, out_proj"
rank_extension_kd_only_T2,RankExt + KD T2,1,8,8,0.008274174412413305,0.20979252004623414,0.008274174412413305,0.0,0.0,,,,,3.712887094594453e-06,0.0,2.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,1,8,True,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, k_proj, v_proj, out_proj",0.0,0.0,,,,,,,0.0,,"q_proj, k_proj, v_proj, out_proj"
