method,first_step,later_steps,all_seen
seq_ft_no_replay,9.988940238952637,6.451078414916992,7.158654689788818
simple_avg_no_replay,2.5233664512634277,2.5395727157592773,2.5363309383392334
simple_avg_replay,2.186891555786133,2.2170567512512207,2.2110230922698975
do_merging_simple,2.1903679370880127,2.462238311767578,2.4078638553619385
orthogonal_loss,8.562477111816406,5.95158576965332,6.473761558532715
rank_extension,7.740591049194336,5.632811546325684,6.0543646812438965
joint_upper_bound,0.4733048379421234,0.5266364812850952,0.5159714818000793
