class_id,weight_max_abs_diff,bias_abs_diff,row_max_abs_diff
0,0.015735026,0.0035947845,0.015735026
1,0.021891162,0.004214947,0.021891162
2,0.017842792,0.004196694,0.017842792
3,0.021303054,0.0067113503,0.021303054
4,0.019112766,0.001462426,0.019112766
5,0.010401204,0.0036854986,0.010401204
6,0.01908747,0.0068633184,0.01908747
7,0.021531913,0.007575343,0.021531913
8,0.021669304,0.007558966,0.021669304
9,0.019811437,0.0026571956,0.019811437
10,0.01863315,0.0040634247,0.01863315
11,0.015809175,0.005189826,0.015809175
12,0.014445848,0.0044213906,0.014445848
13,0.009588234,0.0030269455,0.009588234
14,0.023207782,0.006194728,0.023207782
15,0.017334998,0.006077666,0.017334998
16,0.018038098,0.0071077896,0.018038098
17,0.016531669,0.002793476,0.016531669
18,0.020511445,0.005393643,0.020511445
19,0.021683317,0.005028935,0.021683317
20,0.01567578,0.0052801776,0.01567578
21,0.028876888,0.010363862,0.028876888
22,0.024393534,0.008070912,0.024393534
23,0.020897415,0.0045151813,0.020897415
24,0.024245761,0.006408807,0.024245761
25,0.016128339,0.003347544,0.016128339
26,0.018681396,0.0036797263,0.018681396
27,0.016840655,0.004791647,0.016840655
28,0.029637437,0.007962081,0.029637437
29,0.018898629,0.005573822,0.018898629
30,0.0141519215,0.0037801452,0.0141519215
31,0.020249644,0.008121587,0.020249644
32,0.02101264,0.005670851,0.02101264
33,0.019500952,0.0059982724,0.019500952
34,0.020245282,0.0064208303,0.020245282
35,0.010991855,0.0053533204,0.010991855
36,0.017575555,0.0043499228,0.017575555
37,0.01583618,0.00489282,0.01583618
38,0.0168708,0.0047772527,0.0168708
39,0.010727109,0.004192902,0.010727109
40,0.017222222,0.0060600946,0.017222222
41,0.01427947,0.0051264465,0.01427947
42,0.013218457,0.0034773648,0.013218457
43,0.023411434,0.008998556,0.023411434
44,0.02492613,0.006244177,0.02492613
45,0.020512823,0.008462414,0.020512823
46,0.017477404,0.0060954397,0.017477404
47,0.01621364,0.005596667,0.01621364
48,0.023568988,0.008309972,0.023568988
49,0.028749136,0.008777581,0.028749136
50,0.019191427,0.0042163357,0.019191427
51,0.022983186,0.006626243,0.022983186
52,0.017679319,0.0055425474,0.017679319
53,0.018065717,0.0053345966,0.018065717
54,0.018372796,0.003731599,0.018372796
55,0.025993371,0.004351966,0.025993371
56,0.023823388,0.008697545,0.023823388
57,0.013787761,0.0051492434,0.013787761
58,0.019516518,0.0051797745,0.019516518
59,0.015388697,0.006129751,0.015388697
60,0.017741894,0.007612136,0.017741894
61,0.019136008,0.009820801,0.019136008
62,0.010711311,0.0053492747,0.010711311
63,0.020756204,0.011285654,0.020756204
64,0.015396804,0.007880019,0.015396804
65,0.019879185,0.010395415,0.019879185
66,0.018157803,0.009271602,0.018157803
67,0.019272758,0.008997133,0.019272758
68,0.02273129,0.011264844,0.02273129
69,0.02204293,0.0078538805,0.02204293
70,0.017621739,0.008017409,0.017621739
71,0.02324594,0.010047832,0.02324594
72,0.016539747,0.008592892,0.016539747
73,0.013519853,0.006470889,0.013519853
74,0.020760935,0.009085488,0.020760935
75,0.020975232,0.009537799,0.020975232
76,0.023874816,0.012181813,0.023874816
77,0.020188289,0.010543827,0.020188289
78,0.012946604,0.0050243875,0.012946604
79,0.018506307,0.011525806,0.018506307
