class_id,weight_max_abs_diff,bias_abs_diff,row_max_abs_diff
0,0.014261659,0.0057278904,0.014261659
1,0.02729246,0.0025010786,0.02729246
2,0.023133446,0.0030923542,0.023133446
3,0.015374146,0.0039761495,0.015374146
4,0.017065432,0.004245814,0.017065432
5,0.023207225,0.005964089,0.023207225
6,0.016743708,0.0033567492,0.016743708
7,0.015910354,0.0023451722,0.015910354
8,0.01552761,0.0035197753,0.01552761
9,0.026533779,0.0036259089,0.026533779
10,0.016924813,0.0017290972,0.016924813
11,0.018110137,0.0026975125,0.018110137
12,0.020440992,0.00546737,0.020440992
13,0.011040933,0.0032889396,0.011040933
14,0.018802004,0.004917562,0.018802004
15,0.019541051,0.0054931846,0.019541051
16,0.017121743,0.0021681502,0.017121743
17,0.02590103,0.004212238,0.02590103
18,0.019347014,0.005215211,0.019347014
19,0.01832041,0.0050847754,0.01832041
20,0.017814942,0.0073186066,0.017814942
21,0.019339522,0.007970162,0.019339522
22,0.0136113595,0.0068111224,0.0136113595
23,0.012968507,0.0032148948,0.012968507
24,0.014437692,0.0057825968,0.014437692
25,0.01807225,0.0065455697,0.01807225
26,0.011883834,0.004655892,0.011883834
27,0.012022633,0.0022675365,0.012022633
28,0.01631144,0.0052741934,0.01631144
29,0.011085773,0.004524376,0.011085773
30,0.018233122,0.007799079,0.018233122
31,0.01683771,0.007009605,0.01683771
32,0.01651191,0.0046194084,0.01651191
33,0.010350926,0.003263623,0.010350926
34,0.016389117,0.0071804547,0.016389117
35,0.01988819,0.006217448,0.01988819
36,0.014593737,0.0050399033,0.014593737
37,0.01282911,0.0042909924,0.01282911
38,0.014327445,0.003918306,0.014327445
39,0.019219024,0.0100284815,0.019219024
