class_id,weight_max_abs_diff,bias_abs_diff,row_max_abs_diff
0,0.015316792,0.0037556682,0.015316792
1,0.021901231,0.0040962463,0.021901231
2,0.018167844,0.004176787,0.018167844
3,0.022581559,0.0067233616,0.022581559
4,0.01753971,0.001515042,0.01753971
5,0.010744315,0.0036962796,0.010744315
6,0.018480929,0.0067695267,0.018480929
7,0.021503258,0.0076546585,0.021503258
8,0.021332547,0.0075764367,0.021332547
9,0.0221503,0.0027744193,0.0221503
10,0.018867798,0.003961497,0.018867798
11,0.015869614,0.0051855473,0.015869614
12,0.013741685,0.0044154474,0.013741685
13,0.009660406,0.002978622,0.009660406
14,0.022269018,0.00607918,0.022269018
15,0.016860105,0.0061562657,0.016860105
16,0.018009273,0.0071004126,0.018009273
17,0.014745191,0.0027113631,0.014745191
18,0.021706883,0.005511541,0.021706883
19,0.020648751,0.0049773045,0.020648751
20,0.0164778,0.005367788,0.0164778
21,0.02886603,0.010324048,0.02886603
22,0.02364172,0.00795641,0.02364172
23,0.020538608,0.004425871,0.020538608
24,0.024359688,0.0065124333,0.024359688
25,0.016040064,0.0032722894,0.016040064
26,0.019541811,0.0039824173,0.019541811
27,0.016435454,0.004822471,0.016435454
28,0.029387392,0.008016223,0.029387392
29,0.018569127,0.005668467,0.018569127
30,0.014588378,0.0037425328,0.014588378
31,0.021164509,0.008079056,0.021164509
32,0.021705866,0.0055772774,0.021705866
33,0.018999323,0.0058853766,0.018999323
34,0.02008119,0.0065973066,0.02008119
35,0.01124143,0.0052610934,0.01124143
36,0.01798527,0.0043174587,0.01798527
37,0.015035227,0.0046140226,0.015035227
38,0.016207498,0.0048264894,0.016207498
39,0.010618078,0.004272282,0.010618078
40,0.017667186,0.006057279,0.017667186
41,0.01486997,0.005133571,0.01486997
42,0.013031526,0.003492508,0.013031526
43,0.023096941,0.008995406,0.023096941
44,0.024601609,0.0062991455,0.024601609
45,0.021323385,0.008451398,0.021323385
46,0.017221224,0.0058666007,0.017221224
47,0.016754698,0.005596959,0.016754698
48,0.024485644,0.0081424955,0.024485644
49,0.026471205,0.008736389,0.026471205
50,0.020695556,0.004235413,0.020695556
51,0.022567783,0.006575441,0.022567783
52,0.016630363,0.0053433254,0.016630363
53,0.016782306,0.0053873216,0.016782306
54,0.017658142,0.0037745032,0.017658142
55,0.0261896,0.0045401054,0.0261896
56,0.0246742,0.008506682,0.0246742
57,0.01454838,0.005120935,0.01454838
58,0.019260613,0.0049669463,0.019260613
59,0.015698398,0.0061086025,0.015698398
60,0.018338876,0.0076282537,0.018338876
61,0.018740889,0.009705978,0.018740889
62,0.010142253,0.00533339,0.010142253
63,0.021049151,0.011327288,0.021049151
64,0.015348515,0.007914342,0.015348515
65,0.019734016,0.010279395,0.019734016
66,0.017985906,0.009264363,0.017985906
67,0.01897076,0.009011475,0.01897076
68,0.0223867,0.011141338,0.0223867
69,0.022321943,0.007856071,0.022321943
70,0.017500892,0.007991438,0.017500892
71,0.021983555,0.009999184,0.021983555
72,0.01641336,0.008515713,0.01641336
73,0.0128540415,0.006361088,0.0128540415
74,0.021423664,0.009028304,0.021423664
75,0.020233843,0.009474978,0.020233843
76,0.023539329,0.012243627,0.023539329
77,0.019209553,0.010512039,0.019209553
78,0.01308994,0.0050232178,0.01308994
79,0.018588437,0.0115536265,0.018588437
