class_id,weight_max_abs_diff,bias_abs_diff,row_max_abs_diff
0,0.021604447,0.00205698,0.021604447
1,0.021374024,0.00798289,0.021374024
2,0.02150346,0.0041759666,0.02150346
3,0.027167102,0.0055820895,0.027167102
4,0.01691354,0.0042546615,0.01691354
5,0.034289207,0.0069630807,0.034289207
6,0.019340973,0.0055545457,0.019340973
7,0.019765196,0.004387542,0.019765196
8,0.020543747,0.0046265842,0.020543747
9,0.020743623,0.004168663,0.020743623
10,0.01960896,0.004997624,0.01960896
11,0.018151434,0.0022365283,0.018151434
12,0.015052568,0.0068127206,0.015052568
13,0.026758362,0.0060250275,0.026758362
14,0.022728842,0.0062297294,0.022728842
15,0.019263253,0.004059283,0.019263253
16,0.018722031,0.0039135795,0.018722031
17,0.020526342,0.006109059,0.020526342
18,0.020486712,0.006691264,0.020486712
19,0.021487646,0.00571559,0.021487646
20,0.032179534,0.00659218,0.032179534
21,0.020808417,0.0066371653,0.020808417
22,0.024217341,0.0068382127,0.024217341
23,0.026727792,0.007253087,0.026727792
24,0.025964225,0.0067991596,0.025964225
25,0.0241969,0.0061835144,0.0241969
26,0.024402263,0.0039320104,0.024402263
27,0.02549335,0.0047685164,0.02549335
28,0.028255954,0.0034100986,0.028255954
29,0.019190338,0.0039543714,0.019190338
30,0.025372546,0.004387103,0.025372546
31,0.03684283,0.0025454983,0.03684283
32,0.024885697,0.0062345397,0.024885697
33,0.031165784,0.005968976,0.031165784
34,0.032727666,0.007590196,0.032727666
35,0.02779024,0.0034310184,0.02779024
36,0.032388106,0.007225614,0.032388106
37,0.02171476,0.004604841,0.02171476
38,0.027639791,0.0053940797,0.027639791
39,0.029244278,0.010690706,0.029244278
40,0.02820636,0.010589164,0.02820636
41,0.030204495,0.012827981,0.030204495
42,0.026931856,0.008888662,0.026931856
43,0.03235355,0.011538391,0.03235355
44,0.026537895,0.009619481,0.026537895
45,0.028035015,0.009608311,0.028035015
46,0.028171882,0.014184939,0.028171882
47,0.030603308,0.013467312,0.030603308
48,0.0331893,0.013690187,0.0331893
49,0.026201408,0.008258522,0.026201408
50,0.02586543,0.010587655,0.02586543
51,0.024058077,0.010109655,0.024058077
52,0.024376346,0.01140401,0.024376346
53,0.030242657,0.013768592,0.030242657
54,0.02565854,0.008500293,0.02565854
55,0.022621056,0.0110312095,0.022621056
56,0.030467676,0.011377558,0.030467676
57,0.024695145,0.006920375,0.024695145
58,0.03139573,0.010342414,0.03139573
59,0.026078202,0.007908829,0.026078202
