class_id,weight_max_abs_diff,bias_abs_diff,row_max_abs_diff
0,0.02704703,0.0057927766,0.02704703
1,0.025236454,0.00454563,0.025236454
2,0.025417782,0.004082853,0.025417782
3,0.026244484,0.0056151683,0.026244484
4,0.020340968,0.005335422,0.020340968
5,0.02660063,0.0063956487,0.02660063
6,0.024070922,0.0066998675,0.024070922
7,0.023929436,0.0028161458,0.023929436
8,0.020406278,0.0050263135,0.020406278
9,0.02754005,0.008790737,0.02754005
10,0.020733304,0.005457202,0.020733304
11,0.020632487,0.0030706283,0.020632487
12,0.027789935,0.006444116,0.027789935
13,0.018949758,0.003040499,0.018949758
14,0.013171343,0.0013980174,0.013171343
15,0.020518942,0.006887397,0.020518942
16,0.020340662,0.0020534531,0.020340662
17,0.029031819,0.005422678,0.029031819
18,0.022389699,0.003980426,0.022389699
19,0.030117832,0.004179313,0.030117832
20,0.032774374,0.013142969,0.032774374
21,0.03626144,0.014946159,0.03626144
22,0.027648993,0.011656969,0.027648993
23,0.0299391,0.010983917,0.0299391
24,0.025524039,0.013037955,0.025524039
25,0.027821641,0.009769961,0.027821641
26,0.0268889,0.013426995,0.0268889
27,0.025228236,0.009364263,0.025228236
28,0.03383264,0.014274359,0.03383264
29,0.032152347,0.01001349,0.032152347
30,0.03175272,0.012222841,0.03175272
31,0.02898935,0.00958811,0.02898935
32,0.029801704,0.012515653,0.029801704
33,0.029716074,0.010300188,0.029716074
34,0.029437006,0.012057939,0.029437006
35,0.023148086,0.0121667385,0.023148086
36,0.025163831,0.011487841,0.025163831
37,0.02561607,0.008445798,0.02561607
38,0.03769543,0.014140324,0.03769543
39,0.032204367,0.010072529,0.032204367
