class_id,weight_max_abs_diff,bias_abs_diff,row_max_abs_diff
0,0.031031903,0.014381962,0.031031903
1,0.023202647,0.007187185,0.023202647
2,0.027203381,0.0117941145,0.027203381
3,0.027167317,0.008567867,0.027167317
4,0.024850504,0.008370907,0.024850504
5,0.02915163,0.008492371,0.02915163
6,0.025862645,0.011653965,0.025862645
7,0.030285582,0.009722096,0.030285582
8,0.028558828,0.013485244,0.028558828
9,0.02961189,0.009297855,0.02961189
10,0.025826026,0.010067705,0.025826026
11,0.030307382,0.011021314,0.030307382
12,0.023022547,0.011740949,0.023022547
13,0.030083861,0.011844362,0.030083861
14,0.026194677,0.011903239,0.026194677
15,0.02583678,0.009126173,0.02583678
16,0.02343155,0.007996802,0.02343155
17,0.02538776,0.008315444,0.02538776
18,0.026104435,0.009025661,0.026104435
19,0.031605344,0.008306885,0.031605344
