loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
17.80268310546875,9.713530540466309,3.121019108280255e-05,0.3184713375796178,50,,,,,,,,,,
12.74843994140625,12.144062995910645,6.305732484076433e-05,0.6369426751592356,100,,,,,,,,,,
3.67797607421875,3.8119499683380127,9.490445859872612e-05,0.9554140127388535,150,,,,,,,,,,
,,,1.0,157,2.8043487071990967,0.18,2.3866,838.022,26.398,,,,,
2.73222412109375,2.6452443599700928,9.978215961157849e-05,1.2738853503184713,200,,,,,,,,,,
2.5763775634765627,4.107686996459961,9.895764340450247e-05,1.5923566878980893,250,,,,,,,,,,
2.514871368408203,3.575977325439453,9.752872138720646e-05,1.910828025477707,300,,,,,,,,,,
,,,2.0,314,2.4688329696655273,0.2385,2.4734,808.608,25.471,,,,,
2.4803421020507814,4.242659091949463,9.55130342937934e-05,2.229299363057325,350,,,,,,,,,,
2.414714050292969,2.9881956577301025,9.293546675730782e-05,2.5477707006369426,400,,,,,,,,,,
2.4176315307617187,4.424410343170166,8.982784009689313e-05,2.8662420382165603,450,,,,,,,,,,
,,,3.0,471,2.4027817249298096,0.241,2.3628,846.45,26.663,,,,,
2.3795567321777344,3.300919532775879,8.622851946820095e-05,3.1847133757961785,500,,,,,,,,,,
2.373876953125,3.677213430404663,8.218194022697037e-05,3.5031847133757963,550,,,,,,,,,,
2.3467919921875,2.9143073558807373,7.773805935304835e-05,3.821656050955414,600,,,,,,,,,,
,,,4.0,628,2.3327338695526123,0.266,2.3966,834.523,26.287,,,,,
2.3198388671875,2.9359731674194336,7.295173870728744e-05,4.140127388535032,650,,,,,,,,,,
2.306277160644531,3.952047109603882,6.78820677353125e-05,4.45859872611465,700,,,,,,,,,,
2.3051470947265624,4.014120101928711,6.259163397970703e-05,4.777070063694268,750,,,,,,,,,,
,,,5.0,785,2.2897322177886963,0.2785,2.3933,835.673,26.324,,,,,
2.2747320556640624,4.941595554351807,5.714575040649862e-05,5.095541401273885,800,,,,,,,,,,
2.2603814697265623,3.355804681777954,5.161164908497287e-05,5.414012738853503,850,,,,,,,,,,
2.2712957763671877,3.618868827819824,4.605765117522809e-05,5.732484076433121,900,,,,,,,,,,
,,,6.0,942,2.261363983154297,0.284,2.3712,843.467,26.569,,,,,
2.2331787109375,4.033188819885254,4.0552323470376916e-05,6.050955414012739,950,,,,,,,,,,
2.2084121704101562,3.3447887897491455,3.516363190628939e-05,6.369426751592357,1000,,,,,,,,,,
2.2342378234863283,4.0388617515563965,2.9958102489209445e-05,6.687898089171974,1050,,,,,,,,,,
,,,7.0,1099,2.245907783508301,0.29,2.3956,834.847,26.298,,,,,
2.230193328857422,3.281975030899048,2.500000000000001e-05,7.006369426751593,1100,,,,,,,,,,
2.20494873046875,4.003203392028809,2.0350534614309924e-05,7.32484076433121,1150,,,,,,,,,,
2.20912353515625,3.7567052841186523,1.60671062333213e-05,7.643312101910828,1200,,,,,,,,,,
2.2183798217773436,3.5893192291259766,1.220259585417981e-05,7.961783439490446,1250,,,,,,,,,,
,,,8.0,1256,2.235714912414551,0.3005,2.3901,836.779,26.359,,,,,
2.1765788269042967,3.5878262519836426,8.804712728482978e-06,8.280254777070065,1300,,,,,,,,,,
2.2040560913085936,3.438199520111084,5.915405368471305e-06,8.598726114649681,1350,,,,,,,,,,
2.2054449462890626,3.957843780517578,3.570343672335641e-06,8.9171974522293,1400,,,,,,,,,,
,,,9.0,1413,2.2296454906463623,0.3005,2.3949,835.122,26.306,,,,,
2.184900665283203,3.432525873184204,1.7984785620547562e-06,9.235668789808917,1450,,,,,,,,,,
2.1949307250976564,3.557307004928589,6.216845702472274e-07,9.554140127388536,1500,,,,,,,,,,
2.2040020751953127,3.94801926612854,5.448978847585884e-08,9.872611464968152,1550,,,,,,,,,,
,,,10.0,1570,2.2283921241760254,0.299,2.3952,835.011,26.303,,,,,
,,,10.0,1570,,,,,,243.2399,411.117,6.455,7.8359119405056e+18,3.178278355689565
,,,10.0,1570,2.235714912414551,0.3005,2.3908,836.553,26.351,,,,,
,,,10.0,1570,14.572668075561523,0.0,2.3718,843.244,26.562,,,,,
,,,10.0,1570,7.081155300140381,0.15025,4.4728,894.285,27.946,,,,,
,,,10.0,1570,9.578329086303711,0.10016666666666667,6.6614,900.712,28.222,,,,,
