loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
7.942744750976562,8.540398597717285,1.0425531914893617e-05,0.08880994671403197,50,,,,,,,,,,
7.764583740234375,7.9430251121521,2.1063829787234043e-05,0.17761989342806395,100,,,,,,,,,,
7.25422119140625,8.164175033569336,3.148936170212766e-05,0.2664298401420959,150,,,,,,,,,,
5.514652099609375,8.630152702331543,4.2127659574468086e-05,0.3552397868561279,200,,,,,,,,,,
3.83179931640625,7.463271141052246,5.2765957446808516e-05,0.44404973357015987,250,,,,,,,,,,
3.30351806640625,7.649383068084717,5.99940932806252e-05,0.5328596802841918,300,,,,,,,,,,
3.029928894042969,6.492102146148682,5.989954629076516e-05,0.6216696269982238,350,,,,,,,,,,
2.844241943359375,6.787253379821777,5.9690053055620985e-05,0.7104795737122558,400,,,,,,,,,,
2.67248291015625,6.911217212677002,5.936641895399538e-05,0.7992895204262878,450,,,,,,,,,,
2.5063922119140627,6.755667209625244,5.8929888169477795e-05,0.8880994671403197,500,,,,,,,,,,
2.400226898193359,6.174966335296631,5.838213890728727e-05,0.9769094138543517,550,,,,,,,,,,
,,,1.0,563,2.3469557762145996,0.358,2.8166,355.034,11.361,,,,,
2.3260202026367187,6.171751499176025,5.772527694255607e-05,1.0657193605683837,600,,,,,,,,,,
2.1865086364746094,6.690610408782959,5.696182752485762e-05,1.1545293072824157,650,,,,,,,,,,
2.108225555419922,6.530372142791748,5.6094725670100685e-05,1.2433392539964476,700,,,,,,,,,,
2.047098388671875,5.952692985534668,5.5127304877112125e-05,1.3321492007104796,750,,,,,,,,,,
2.006680908203125,6.155691623687744,5.4063284312286036e-05,1.4209591474245116,800,,,,,,,,,,
2.00950439453125,5.608495235443115,5.29067545115671e-05,1.5097690941385435,850,,,,,,,,,,
2.002264404296875,6.277603626251221,5.16621616547354e-05,1.5985790408525755,900,,,,,,,,,,
1.9078965759277344,6.101451396942139,5.033429047244903e-05,1.6873889875666075,950,,,,,,,,,,
1.8798388671875,6.707157611846924,4.892824585175679e-05,1.7761989342806395,1000,,,,,,,,,,
1.930285186767578,5.984918594360352,4.744943321079708e-05,1.8650088809946714,1050,,,,,,,,,,
1.8936688232421874,6.020493984222412,4.590353771813081e-05,1.9538188277087034,1100,,,,,,,,,,
,,,2.0,1126,1.8847815990447998,0.422,2.8059,356.392,11.405,,,,,
1.8093533325195312,6.474852085113525,4.4296502436597634e-05,2.0426287744227354,1150,,,,,,,,,,
1.8434510803222657,6.024910926818848,4.2634505475719846e-05,2.1314387211367674,1200,,,,,,,,,,
1.8567141723632812,6.374942302703857,4.092393624048939e-05,2.2202486678507993,1250,,,,,,,,,,
1.81251953125,5.1452836990356445,3.917137086784747e-05,2.3090586145648313,1300,,,,,,,,,,
1.7624893188476562,8.549077987670898,3.738354694528927e-05,2.3978685612788633,1350,,,,,,,,,,
1.75423095703125,6.774934768676758,3.5567337608785756e-05,2.4866785079928952,1400,,,,,,,,,,
1.7740911865234374,5.378850936889648,3.372972511960107e-05,2.575488454706927,1450,,,,,,,,,,
1.7065412902832031,7.453445911407471,3.187777402158699e-05,2.664298401420959,1500,,,,,,,,,,
1.7966766357421875,5.4549760818481445,3.0018603982149026e-05,2.753108348134991,1550,,,,,,,,,,
1.7534498596191406,6.161139965057373,2.8159362421294838e-05,2.841918294849023,1600,,,,,,,,,,
1.7446539306640625,6.396800994873047,2.6307197033990022e-05,2.930728241563055,1650,,,,,,,,,,
,,,3.0,1689,1.7557295560836792,0.451,2.8014,356.97,11.423,,,,,
1.7603421020507812,7.350090980529785,2.446922831145693e-05,3.019538188277087,1700,,,,,,,,,,
1.73317626953125,6.41260290145874,2.2652522167055955e-05,3.108348134991119,1750,,,,,,,,,,
1.6533470153808594,5.910987377166748,2.086406277198662e-05,3.197158081705151,1800,,,,,,,,,,
1.6837481689453124,7.055680751800537,1.9110725705239562e-05,3.285968028419183,1850,,,,,,,,,,
1.681192626953125,5.385122299194336,1.7399251521021866e-05,3.374777975133215,1900,,,,,,,,,,
1.6872673034667969,6.11796236038208,1.5736219835273645e-05,3.463587921847247,1950,,,,,,,,,,
