method,plot_label,display_name,supervisor_requested_name,first_step,later_steps,all_seen,old_new_gap,avg_forgetting,mean_train_ce_loss,final_train_ce_loss,mean_val_ce_loss,final_val_ce_loss,mean_train_total_loss,final_train_total_loss
simple_avg,simple_avg,SimpleAvg,simple_avg,50.3,39.775,41.88,10.525,,0.5244317667010084,0.0488792467847466,0.2113930486783385,0.0915709209367632,0.5244317667010084,0.0488792467847466
rank_extension,rank_extension,RankExt,rank_extension,2.95,25.4625,20.96,-22.5125,0.91575,0.7386863557585633,0.0753028283774852,0.2522902602384488,0.1596529998630285,0.7386863557585633,0.0753028283774852
simple_avg_factor_orth,"simple_avg_factor_orth
(lambda=50)",SimpleAvg + FactorOrth,simple_avg_factor_orth_lam_50,1.35,72.875,58.57,-71.525,,1.1984702699777543,0.2506693587779999,0.6558766364564499,0.2799474940299988,435.77525861819777,0.2580543099820613
rank_extension_orth_factor_lam_50,rank_extension_orth_factor_lam_50,RankExt + FactorOrth,rank_extension_orth_factor_lam_50,10.7,40.1125,34.23,-29.412500000000005,0.7493749999999999,1.3355570184114702,0.1131686667144298,0.2494782143960396,0.1233934020996093,25.164047591028044,0.1154953892953693
simple_avg_kd_T2,simple_avg_kd_T2,SimpleAvg + KD T2,simple_avg_kd_T2,71.0,26.875,35.7,44.125,,0.8151120057216878,0.3774328897953034,0.5359102998962004,0.43259765625,1.4972756784059849,0.9377976965904236
rank_extension_kd_only_T2,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension_kd_only_T2,59.0,53.1625,54.33,5.837499999999999,0.3874999999999999,1.1030904416070904,0.5408875854492188,0.703770134289066,0.62530224609375,1.8758103135921147,1.3556954782485962
simple_avg_factor_orth_kd_T2,"simple_avg_factor_orth_kd_T2
(lambda=50, T=2)",SimpleAvg + FactorOrth + KD T2,simple_avg_factor_orth_lam_50_kd_T2,10.4,73.88749999999999,61.19,-63.48749999999999,,1.493228537138123,0.6357677535057068,1.0423281791120766,0.7141964116096496,435.88478383638096,1.2966543426513673
rank_extension_orth_factor_lam_50_kd_T2,rank_extension_orth_factor_lam_50_kd_T2,RankExt + FactorOrth + KD T2,rank_extension_orth_factor_lam_50_kd_T2,80.05,65.17500000000001,68.15,14.874999999999986,0.1702499999999999,1.5976482345386671,0.6711154430389404,0.8044013277679681,0.7189528799057007,6.788013660447291,1.507333090400696
