loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_model_preparation_time,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
7.612548828125,7.727392673492432,1.9600000000000002e-05,0.08,50,,,,,,,,,,,
7.13426513671875,7.693474292755127,3.960000000000001e-05,0.16,100,,,,,,,,,,,
5.77142578125,7.624168872833252,4.994387393067117e-05,0.24,150,,,,,,,,,,,
4.002254638671875,7.7077836990356445,4.946810962631916e-05,0.32,200,,,,,,,,,,,
2.595958251953125,6.329069137573242,4.851610140015304e-05,0.4,250,,,,,,,,,,,
1.776475830078125,5.829472064971924,4.710637900940181e-05,0.48,300,,,,,,,,,,,
1.3950924682617187,4.900365829467773,4.5266381096866e-05,0.56,350,,,,,,,,,,,
1.0863360595703124,4.914982318878174,4.303192112894652e-05,0.64,400,,,,,,,,,,,
0.818956298828125,2.969789743423462,4.044649032725836e-05,0.72,450,,,,,,,,,,,
0.66922607421875,3.393705129623413,3.7560411161472456e-05,0.8,500,,,,,,,,,,,
0.4949817657470703,3.051621675491333,3.442985787968442e-05,0.88,550,,,,,,,,,,,
0.43740440368652345,2.107532501220703,3.111576314057268e-05,0.96,600,,,,,,,,,,,
,,,1.0,625,0.5607417225837708,0.0041,0.952,2.2915,872.795,27.493,,,,,
0.3885960006713867,2.991006851196289,2.7682632028507167e-05,1.04,650,,,,,,,,,,,
0.3315435028076172,3.2379305362701416,2.4197286535455464e-05,1.12,700,,,,,,,,,,,
0.2929362106323242,2.8263227939605713,2.0727564946918087e-05,1.2,750,,,,,,,,,,,
0.26133419036865235,1.7260692119598389,1.73410014468661e-05,1.28,800,,,,,,,,,,,
0.2356959342956543,3.1203415393829346,1.4103511641669152e-05,1.3599999999999999,850,,,,,,,,,,,
0.2419608497619629,1.1186950206756592,1.107810958779531e-05,1.44,900,,,,,,,,,,,
0.2112853240966797,1.7204136848449707,8.323681294879394e-06,1.52,950,,,,,,,,,,,
0.2422659492492676,0.9859906435012817,5.893838576527275e-06,1.6,1000,,,,,,,,,,,
0.23748329162597656,3.1702656745910645,3.835875557346552e-06,1.6800000000000002,1050,,,,,,,,,,,
0.21472347259521485,3.889268636703491,2.189848146607348e-06,1.76,1100,,,,,,,,,,,
0.17930768966674804,0.8747448325157166,9.877943955312552e-07,1.8399999999999999,1150,,,,,,,,,,,
0.1966596221923828,3.1206862926483154,2.531109130671061e-07,1.92,1200,,,,,,,,,,,
0.2214066505432129,0.7565632462501526,9.747751098521107e-11,2.0,1250,,,,,,,,,,,
,,,2.0,1250,0.34604665637016296,0.0041,0.9615,2.2736,879.671,27.71,,,,,
,,,2.0,1250,,,,,,,77.5218,257.992,16.124,1.59254341779456e+18,1.4820049690246582
,,,2.0,1250,0.34604665637016296,0.0041,0.9615,2.2877,874.228,27.538,,,,,
,,,2.0,1250,2.01338791847229,0.0041,0.5475,2.2847,875.393,27.575,,,,,
,,,2.0,1250,2.1860389709472656,0.0041,0.5275,8.137,983.16,30.724,,,,,
,,,2.0,1250,2.151507616043091,0.0041,0.5315,10.1975,980.634,30.694,,,,,
