loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_model_preparation_time,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
8.6485498046875,7.327704429626465,1.9600000000000002e-05,0.08,50,,,,,,,,,,,
7.9676904296875,7.553501605987549,3.960000000000001e-05,0.16,100,,,,,,,,,,,
6.13651123046875,7.657937526702881,4.994387393067117e-05,0.24,150,,,,,,,,,,,
4.223062744140625,7.1134819984436035,4.946810962631916e-05,0.32,200,,,,,,,,,,,
2.977178955078125,7.320554733276367,4.851610140015304e-05,0.4,250,,,,,,,,,,,
2.1021661376953125,6.040579319000244,4.710637900940181e-05,0.48,300,,,,,,,,,,,
1.5677392578125,5.629165172576904,4.5266381096866e-05,0.56,350,,,,,,,,,,,
1.2256594848632814,4.50159215927124,4.303192112894652e-05,0.64,400,,,,,,,,,,,
0.9619007873535156,3.873067855834961,4.044649032725836e-05,0.72,450,,,,,,,,,,,
0.8031468200683594,3.659355640411377,3.7560411161472456e-05,0.8,500,,,,,,,,,,,
0.6705528259277344,4.298079490661621,3.442985787968442e-05,0.88,550,,,,,,,,,,,
0.57708740234375,4.096139907836914,3.111576314057268e-05,0.96,600,,,,,,,,,,,
,,,1.0,625,0.6991854310035706,0.0042,0.9155,2.2945,871.638,27.457,,,,,
0.5155856323242187,1.9850082397460938,2.7682632028507167e-05,1.04,650,,,,,,,,,,,
0.4466852569580078,4.137925148010254,2.4197286535455464e-05,1.12,700,,,,,,,,,,,
0.4154310607910156,2.081719160079956,2.0727564946918087e-05,1.2,750,,,,,,,,,,,
0.4035042190551758,2.5828449726104736,1.73410014468661e-05,1.28,800,,,,,,,,,,,
0.36019298553466794,2.1731882095336914,1.4103511641669152e-05,1.3599999999999999,850,,,,,,,,,,,
0.3636990737915039,3.299898862838745,1.107810958779531e-05,1.44,900,,,,,,,,,,,
0.3472463226318359,2.1544930934906006,8.323681294879394e-06,1.52,950,,,,,,,,,,,
0.29887678146362306,3.5791375637054443,5.893838576527275e-06,1.6,1000,,,,,,,,,,,
0.3114364814758301,3.533607006072998,3.835875557346552e-06,1.6800000000000002,1050,,,,,,,,,,,
0.31576942443847655,2.8109493255615234,2.189848146607348e-06,1.76,1100,,,,,,,,,,,
0.3033992004394531,3.5385634899139404,9.877943955312552e-07,1.8399999999999999,1150,,,,,,,,,,,
0.32443695068359374,2.370100975036621,2.531109130671061e-07,1.92,1200,,,,,,,,,,,
0.305684757232666,1.8553518056869507,9.747751098521107e-11,2.0,1250,,,,,,,,,,,
,,,2.0,1250,0.48532402515411377,0.0042,0.9255,2.3498,851.151,26.811,,,,,
,,,2.0,1250,,,,,,,78.2757,255.507,15.969,1.58455276535808e+18,1.7029277610778808
,,,2.0,1250,0.48532402515411377,0.0042,0.9255,2.3192,862.375,27.165,,,,,
,,,2.0,1250,1.6384609937667847,0.0042,0.6585,2.3132,864.617,27.235,,,,,
,,,2.0,1250,1.8004469871520996,0.0042,0.6355,6.1798,970.898,30.421,,,,,
,,,2.0,1250,1.7599514722824097,0.0042,0.64125,8.0703,991.286,30.978,,,,,
