loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_model_preparation_time,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
7.7561181640625,7.668091773986816,1.9600000000000002e-05,0.08,50,,,,,,,,,,,
7.3259814453125,8.82311725616455,3.960000000000001e-05,0.16,100,,,,,,,,,,,
5.9017578125,8.014250755310059,4.994387393067117e-05,0.24,150,,,,,,,,,,,
4.08484375,6.683675765991211,4.946810962631916e-05,0.32,200,,,,,,,,,,,
2.8645880126953127,6.936834812164307,4.851610140015304e-05,0.4,250,,,,,,,,,,,
2.007634582519531,6.852932453155518,4.710637900940181e-05,0.48,300,,,,,,,,,,,
1.4736627197265626,5.051098346710205,4.5266381096866e-05,0.56,350,,,,,,,,,,,
1.067039794921875,4.859786510467529,4.303192112894652e-05,0.64,400,,,,,,,,,,,
0.7975001525878906,5.099764347076416,4.044649032725836e-05,0.72,450,,,,,,,,,,,
0.6562089538574218,3.899164915084839,3.7560411161472456e-05,0.8,500,,,,,,,,,,,
0.5147209930419921,4.346436500549316,3.442985787968442e-05,0.88,550,,,,,,,,,,,
0.44971553802490233,3.2900238037109375,3.111576314057268e-05,0.96,600,,,,,,,,,,,
,,,1.0,625,0.6579700708389282,0.004,0.9175,2.2731,879.864,27.716,,,,,
0.37281791687011717,3.695279598236084,2.7682632028507167e-05,1.04,650,,,,,,,,,,,
0.3271201705932617,1.8155114650726318,2.4197286535455464e-05,1.12,700,,,,,,,,,,,
0.3285313034057617,2.265416383743286,2.0727564946918087e-05,1.2,750,,,,,,,,,,,
0.25841995239257814,0.873090922832489,1.73410014468661e-05,1.28,800,,,,,,,,,,,
0.2686317825317383,2.8577539920806885,1.4103511641669152e-05,1.3599999999999999,850,,,,,,,,,,,
0.2797355651855469,2.9180164337158203,1.107810958779531e-05,1.44,900,,,,,,,,,,,
0.24250385284423828,3.328300952911377,8.323681294879394e-06,1.52,950,,,,,,,,,,,
0.22984317779541016,1.014939308166504,5.893838576527275e-06,1.6,1000,,,,,,,,,,,
0.2312704849243164,1.5619102716445923,3.835875557346552e-06,1.6800000000000002,1050,,,,,,,,,,,
0.20783071517944335,1.7633466720581055,2.189848146607348e-06,1.76,1100,,,,,,,,,,,
0.25313526153564453,1.4654669761657715,9.877943955312552e-07,1.8399999999999999,1150,,,,,,,,,,,
0.24491127014160155,3.2324318885803223,2.531109130671061e-07,1.92,1200,,,,,,,,,,,
0.2042709159851074,1.0190865993499756,9.747751098521107e-11,2.0,1250,,,,,,,,,,,
,,,2.0,1250,0.4411950707435608,0.004,0.939,2.3273,859.356,27.07,,,,,
,,,2.0,1250,,,,,,,75.8435,263.701,16.481,1.56857146048512e+18,1.53395177154541
,,,2.0,1250,0.4411950707435608,0.004,0.939,2.279,877.576,27.644,,,,,
,,,2.0,1250,1.2007968425750732,0.004,0.6745,2.2792,877.502,27.641,,,,,
,,,2.0,1250,0.4411950707435608,0.004,0.939,2.2798,877.278,27.634,,,,,
,,,2.0,1250,0.8209977746009827,0.004,0.80675,4.2357,944.347,29.511,,,,,
