method,display_method_name,cl_step,local_epoch,global_epoch,train_ce_loss,val_ce_loss,train_total_loss,kd_loss_raw,kd_loss_weighted,factor_orth_loss_raw,factor_orth_loss_weighted,delta_trace_loss_raw,delta_trace_loss_weighted,learning_rate,lambda_orth,kd_temperature,lora_rank,lora_alpha,lora_dropout,target_modules,batch_size,num_epochs,optimizer,scheduler,seed,method_name,display_name,family,base_method,step_id,epoch,uses_kd,kd_weight,uses_delta_trace,uses_factor_orth,lambda_delta_trace,lambda_factor_orth,orth_type,rank,rank_schedule,target_modules_x,train_kd_loss_raw,train_kd_loss_weighted,train_delta_trace_loss_raw,train_delta_trace_loss_weighted,train_factor_orth_loss_raw,train_factor_orth_loss_weighted,train_delta_trace_weighted_over_ce,train_factor_orth_weighted_over_ce,train_kd_weighted_over_ce,val_total_loss,target_modules_y
rank_extension,RankExt,2,6,15,0.017708289761718392,0.20471420669555665,0.017708289761718392,,,,,,,3.018935110253619e-05,0.0,0.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension,RankExt,rank_extension,rank_extension,2,6,False,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,2,7,16,0.011055192314699048,0.21226429316401482,0.011055192314699048,,,,,,,1.4300127155289572e-05,0.0,0.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension,RankExt,rank_extension,rank_extension,2,7,False,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,2,8,17,0.00813614948159828,0.1982527907192707,0.00813614948159828,,,,,,,3.712887094594453e-06,0.0,0.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension,RankExt,rank_extension,rank_extension,2,8,False,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,2,9,18,0.012033091482007876,0.19947761896252633,0.012033091482007876,,,,,,,0.0,0.0,0.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension,RankExt,rank_extension,rank_extension,2,9,False,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,3,1,19,3.0733339499724868,0.3962522878646851,3.0733339499724868,,,,,,,9.996164380804483e-05,0.0,0.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension,RankExt,rank_extension,rank_extension,3,1,False,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,3,2,20,0.2997267286308476,0.2370556755065918,0.2997267286308476,,,,,,,9.55111402123446e-05,0.0,0.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension,RankExt,rank_extension,rank_extension,3,2,False,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,3,3,21,0.1685608212820819,0.19278105640411378,0.1685608212820819,,,,,,,8.430152761045664e-05,0.0,0.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension,RankExt,rank_extension,rank_extension,3,3,False,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,3,4,22,0.11495753805168339,0.20040627241134643,0.11495753805168339,,,,,,,6.799760704097911e-05,0.0,0.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension,RankExt,rank_extension,rank_extension,3,4,False,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,3,5,23,0.0773141028370983,0.1808042869567871,0.0773141028370983,,,,,,,4.902076315486023e-05,0.0,0.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension,RankExt,rank_extension,rank_extension,3,5,False,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,3,6,24,0.05477449012553839,0.21817658615112304,0.05477449012553839,,,,,,,3.018935110253619e-05,0.0,0.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension,RankExt,rank_extension,rank_extension,3,6,False,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,3,7,25,0.03624553353283325,0.22572229695320128,0.03624553353283325,,,,,,,1.4300127155289572e-05,0.0,0.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension,RankExt,rank_extension,rank_extension,3,7,False,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,3,8,26,0.027283309957873245,0.23611245441436768,0.027283309957873245,,,,,,,3.712887094594453e-06,0.0,0.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension,RankExt,rank_extension,rank_extension,3,8,False,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,3,9,27,0.027126135611534118,0.24348801517486574,0.027126135611534118,,,,,,,0.0,0.0,0.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension,RankExt,rank_extension,rank_extension,3,9,False,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,4,1,28,3.2512614945050347,0.4630797731876373,3.2512614945050347,,,,,,,9.996164380804483e-05,0.0,0.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension,RankExt,rank_extension,rank_extension,4,1,False,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,4,2,29,0.32335581345880615,0.2902252121567726,0.32335581345880615,,,,,,,9.55111402123446e-05,0.0,0.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension,RankExt,rank_extension,rank_extension,4,2,False,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,4,3,30,0.1810132513967816,0.2903039741590619,0.1810132513967816,,,,,,,8.430152761045664e-05,0.0,0.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension,RankExt,rank_extension,rank_extension,4,3,False,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,4,4,31,0.1134620201004837,0.3209352035531774,0.1134620201004837,,,,,,,6.799760704097911e-05,0.0,0.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension,RankExt,rank_extension,rank_extension,4,4,False,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,4,5,32,0.07500989864137574,0.29043161058425904,0.07500989864137574,,,,,,,4.902076315486023e-05,0.0,0.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension,RankExt,rank_extension,rank_extension,4,5,False,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,4,6,33,0.0435151141968968,0.287493420843035,0.0435151141968968,,,,,,,3.018935110253619e-05,0.0,0.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension,RankExt,rank_extension,rank_extension,4,6,False,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,4,7,34,0.024407707541593212,0.3063013241291046,0.024407707541593212,,,,,,,1.4300127155289572e-05,0.0,0.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension,RankExt,rank_extension,rank_extension,4,7,False,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,4,8,35,0.01934782687591801,0.28783868169784543,0.01934782687591801,,,,,,,3.712887094594453e-06,0.0,0.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension,RankExt,rank_extension,rank_extension,4,8,False,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,4,9,36,0.023204175219265745,0.29252668929006903,0.023204175219265745,,,,,,,0.0,0.0,0.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension,RankExt,rank_extension,rank_extension,4,9,False,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,5,1,37,3.126895647782546,0.36685992431640624,3.126895647782546,,,,,,,9.996164380804483e-05,0.0,0.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension,RankExt,rank_extension,rank_extension,5,1,False,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,5,2,38,0.1934239857181235,0.17220696830749513,0.1934239857181235,,,,,,,9.55111402123446e-05,0.0,0.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension,RankExt,rank_extension,rank_extension,5,2,False,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,5,3,39,0.09442259468497007,0.1730597786884755,0.09442259468497007,,,,,,,8.430152761045664e-05,0.0,0.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension,RankExt,rank_extension,rank_extension,5,3,False,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,5,4,40,0.04628895743498121,0.1601610512752086,0.04628895743498121,,,,,,,6.799760704097911e-05,0.0,0.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension,RankExt,rank_extension,rank_extension,5,4,False,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,5,5,41,0.02979407248890684,0.1891272776122205,0.02979407248890684,,,,,,,4.902076315486023e-05,0.0,0.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension,RankExt,rank_extension,rank_extension,5,5,False,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,5,6,42,0.01492476949843265,0.17036790800094603,0.01492476949843265,,,,,,,3.018935110253619e-05,0.0,0.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension,RankExt,rank_extension,rank_extension,5,6,False,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,5,7,43,0.009585483730880383,0.17364040994620883,0.009585483730880383,,,,,,,1.4300127155289572e-05,0.0,0.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension,RankExt,rank_extension,rank_extension,5,7,False,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,5,8,44,0.0073614527171021555,0.16871553993225097,0.0073614527171021555,,,,,,,3.712887094594453e-06,0.0,0.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension,RankExt,rank_extension,rank_extension,5,8,False,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,5,9,45,0.009881672562030144,0.16885728716850282,0.009881672562030144,,,,,,,0.0,0.0,0.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension,RankExt,rank_extension,rank_extension,5,9,False,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,1,1,1,1.9327436039763854,0.398368896484375,1.9327436039763854,0.0,0.0,,,,,9.996164380804483e-05,0.0,2.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,1,1,True,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",0.0,0.0,,,,,,,0.0,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,1,2,2,0.19844454485831448,0.1967336006090045,0.19844454485831448,0.0,0.0,,,,,9.55111402123446e-05,0.0,2.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,1,2,True,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",0.0,0.0,,,,,,,0.0,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,1,3,3,0.1172894161450295,0.21758992385677994,0.1172894161450295,0.0,0.0,,,,,8.430152761045664e-05,0.0,2.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,1,3,True,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",0.0,0.0,,,,,,,0.0,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,1,4,4,0.07173289972487226,0.2081072149258107,0.07173289972487226,0.0,0.0,,,,,6.799760704097911e-05,0.0,2.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,1,4,True,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",0.0,0.0,,,,,,,0.0,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,1,5,5,0.0408455078556397,0.20190091678500174,0.0408455078556397,0.0,0.0,,,,,4.902076315486023e-05,0.0,2.0,160,320.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,1,5,True,0.0,False,False,0.0,0.0,none,80,32->64->96->128->160,"q_proj, v_proj",0.0,0.0,,,,,,,0.0,,"q_proj, v_proj"
