method,first_step,later_steps,all_seen
rank_extension_orth_trace_lam_0_squared_trace,2.45,25.4875,20.880000000000003
rank_extension_orth_trace_lam_1_auto_ratio_tr_0.001,0.5499999999999999,25.825,20.77
rank_extension_orth_trace_lam_1_auto_ratio_tr_0.01,4.95,29.2875,24.42
rank_extension_orth_trace_lam_1_auto_ratio_tr_0.05,12.2,34.2875,29.87
