method_name,display_name,family,mean_train_ce_loss,final_train_ce_loss,mean_val_ce_loss,final_val_ce_loss,mean_train_total_loss,final_train_total_loss,mean_val_total_loss,final_val_total_loss,mean_train_kd_loss_raw,final_train_kd_loss_raw,mean_train_kd_loss_weighted,final_train_kd_loss_weighted,mean_train_factor_orth_loss_raw,final_train_factor_orth_loss_raw,mean_train_factor_orth_loss_weighted,final_train_factor_orth_loss_weighted,mean_train_delta_trace_loss_raw,final_train_delta_trace_loss_raw,mean_train_delta_trace_loss_weighted,final_train_delta_trace_loss_weighted,mean_kd_weighted_over_ce,mean_factor_orth_weighted_over_ce,mean_delta_trace_weighted_over_ce,logged_epoch_rows
simple_avg,SimpleAvg,simple_avg,0.17534221448049317,0.006613776776001032,0.24008651829107125,0.1360978720189305,0.17534221448049317,0.006613776776001032,,,,,,,,,,,,,,,,,,45
simple_avg_kd_T2,SimpleAvg + KD T2,simple_avg,0.5060458703981852,0.37332266597747804,0.5342117715607915,0.5099902338981629,1.1943229676496607,1.0038937860488892,,,0.688277097259847,0.6305711190223694,0.688277097259847,0.6305711190223694,,,,,,,,,1.3740480633204768,,,45
simple_avg_factor_orth,SimpleAvg + FactorOrth,simple_avg,0.2934130174729117,0.008469241715641692,0.19922013940078903,0.11022729206061922,181.66901320254803,0.008815033762215171,,,,,,,3.6275120069722124,6.915840240137072e-06,181.37560021628425,0.0003457920008007932,,,,,,155.8718211541713,,45
simple_avg_factor_orth_kd_T2,SimpleAvg + FactorOrth + KD T2,simple_avg,0.4691318264530009,0.2369715521335602,0.41017124041558967,0.3646871340274811,12.989436233841728,0.697317057132721,,,0.9636326327679063,0.9198278254508973,0.48181631638395317,0.4599139127254486,2.5283495969760437,2.8772885415583006e-05,12.038488089183446,0.00043159329022237215,,,,,1.4626047053942144,7.148814916238186,,45
rank_extension,RankExt,rank_extension,0.3795524756762097,0.009881672562030144,0.2424201001337264,0.16885728716850282,0.3795524756762097,0.009881672562030144,,,,,,,,,,,,,,,,,,45
rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,0.7364397372427951,0.44650102257728574,0.6362689081129929,0.5846499028205872,1.4946020167152834,1.236137066078186,,,0.7581622791504652,0.7896360440254211,0.7581622791504652,0.7896360440254211,,,,,,,,,1.270331184032164,,,45
rank_extension_orth_factor_lam_50,RankExt + FactorOrth,rank_extension,0.7127418773792898,0.029254837364330887,0.3034906880029373,0.1053428077660501,1.3238368160497926,0.029460839921236038,,,,,,,0.09094377261795504,4.120051355857868e-06,0.6110949384954812,0.00020600256847392302,,,,,,0.5901097157706275,,45
rank_extension_orth_factor_lam_50_kd_T2,RankExt + FactorOrth + KD T2,rank_extension,1.0719968402320994,0.5131292197704315,0.7883300108688575,0.587318359375,2.4288271335456697,1.3415154037475585,,,0.7284011116276522,0.827808637714386,0.7284011116276522,0.827808637714386,0.09154957771978695,1.1550935224113346e-05,0.6284291820861451,0.0005775467597995884,,,,,1.1011740193047717,0.12354922930736739,,45
