loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
1.9300082397460938,13.657788276672363,9.404990403071018e-07,0.016,50,,,,,,,,,,
2.0069512939453125,10.538308143615723,1.9001919385796545e-06,0.032,100,,,,,,,,,,
2.1677871704101563,11.358474731445312,2.859884836852207e-06,0.048,150,,,,,,,,,,
2.010611572265625,10.477110862731934,3.81957773512476e-06,0.064,200,,,,,,,,,,
1.896256103515625,12.184578895568848,4.779270633397313e-06,0.08,250,,,,,,,,,,
1.9868734741210938,14.162428855895996,5.738963531669866e-06,0.096,300,,,,,,,,,,
1.7524359130859375,8.808867454528809,6.698656429942419e-06,0.112,350,,,,,,,,,,
1.7544142150878905,7.083546161651611,7.65834932821497e-06,0.128,400,,,,,,,,,,
1.6593855285644532,10.699532508850098,8.618042226487524e-06,0.144,450,,,,,,,,,,
1.6473561096191407,6.839159965515137,9.577735124760076e-06,0.16,500,,,,,,,,,,
1.7304141235351562,11.950766563415527,1.0537428023032628e-05,0.176,550,,,,,,,,,,
1.6462442016601562,8.760793685913086,1.1497120921305182e-05,0.192,600,,,,,,,,,,
1.61557373046875,9.853158950805664,1.2456813819577734e-05,0.208,650,,,,,,,,,,
1.6061550903320312,10.96641731262207,1.3416506717850288e-05,0.224,700,,,,,,,,,,
1.7052835083007813,12.646491050720215,1.437619961612284e-05,0.24,750,,,,,,,,,,
1.6510153198242188,9.19571590423584,1.5335892514395392e-05,0.256,800,,,,,,,,,,
1.6419761657714844,9.264431953430176,1.6295585412667946e-05,0.272,850,,,,,,,,,,
1.6148040771484375,11.6377534866333,1.72552783109405e-05,0.288,900,,,,,,,,,,
1.6919508361816407,12.517755508422852,1.821497120921305e-05,0.304,950,,,,,,,,,,
1.6084991455078126,8.316520690917969,1.9174664107485604e-05,0.32,1000,,,,,,,,,,
1.6582362365722656,12.529913902282715,2.0134357005758158e-05,0.336,1050,,,,,,,,,,
1.675143280029297,10.060794830322266,2.109404990403071e-05,0.352,1100,,,,,,,,,,
1.7307188415527344,12.569563865661621,2.2053742802303262e-05,0.368,1150,,,,,,,,,,
1.7882357788085939,10.599946975708008,2.3013435700575816e-05,0.384,1200,,,,,,,,,,
1.7048652648925782,12.386937141418457,2.397312859884837e-05,0.4,1250,,,,,,,,,,
1.7663264465332031,11.424409866333008,2.493282149712092e-05,0.416,1300,,,,,,,,,,
1.8707182312011719,8.761964797973633,2.5892514395393474e-05,0.432,1350,,,,,,,,,,
1.8238174438476562,11.548277854919434,2.6852207293666027e-05,0.448,1400,,,,,,,,,,
1.8024859619140625,10.884528160095215,2.781190019193858e-05,0.464,1450,,,,,,,,,,
1.8096275329589844,13.991008758544922,2.877159309021113e-05,0.48,1500,,,,,,,,,,
1.8592620849609376,10.817037582397461,2.9731285988483685e-05,0.496,1550,,,,,,,,,,
1.7886883544921874,11.796307563781738,2.9999514857321045e-05,0.512,1600,,,,,,,,,,
1.899381103515625,11.196949005126953,2.9997231462795637e-05,0.528,1650,,,,,,,,,,
2.039928741455078,16.364830017089844,2.9993076730664058e-05,0.544,1700,,,,,,,,,,
1.8109544372558595,12.352888107299805,2.998705117934909e-05,0.56,1750,,,,,,,,,,
1.8321330261230468,8.583968162536621,2.9979155560712226e-05,0.576,1800,,,,,,,,,,
1.9749899291992188,11.70590591430664,2.9969390859959836e-05,0.592,1850,,,,,,,,,,
1.8387579345703124,11.069252967834473,2.9957758295520263e-05,0.608,1900,,,,,,,,,,
1.8616156005859374,11.575847625732422,2.9944259318891752e-05,0.624,1950,,,,,,,,,,
1.9189120483398439,12.59266471862793,2.9928895614461366e-05,0.64,2000,,,,,,,,,,
1.9213108825683594,9.268651008605957,2.9911669099294795e-05,0.656,2050,,,,,,,,,,
1.8966587829589843,8.14177131652832,2.989258192289715e-05,0.672,2100,,,,,,,,,,
1.963642578125,10.564330101013184,2.9871636466944743e-05,0.688,2150,,,,,,,,,,
1.9313652038574218,13.747199058532715,2.984883534498792e-05,0.704,2200,,,,,,,,,,
1.9141188049316407,11.52468490600586,2.9824181402124927e-05,0.72,2250,,,,,,,,,,
1.8337057495117188,12.504388809204102,2.9797677714646913e-05,0.736,2300,,,,,,,,,,
1.9314277648925782,12.567804336547852,2.9769327589654075e-05,0.752,2350,,,,,,,,,,
