method_name,display_name,family,base_method,step_id,epoch,uses_kd,kd_temperature,kd_weight,uses_delta_trace,uses_factor_orth,lambda_orth,lambda_delta_trace,lambda_factor_orth,orth_type,rank,rank_schedule,target_modules,train_ce_loss,train_total_loss,train_kd_loss_raw,train_kd_loss_weighted,train_delta_trace_loss_raw,train_delta_trace_loss_weighted,train_factor_orth_loss_raw,train_factor_orth_loss_weighted,train_delta_trace_weighted_over_ce,train_factor_orth_weighted_over_ce,train_kd_weighted_over_ce,val_ce_loss,val_total_loss,learning_rate
rank_extension_orth_delta_trace_lam_50_kd_T1,RankExt + DeltaTrace + KD T1,rank_extension,rank_extension_orth_delta_trace_lam_50_kd,2,1,True,1.0,1.0,True,False,50.0,50.0,0.0,delta_trace,80,16->32->48->64->80,"q_proj, v_proj",2.6548123990845562,3.4330671136000737,0.7717520319565189,0.7717520319565189,0.00013005348590425312,0.006502674300125054,,,0.004608662540748408,,0.5504163777232177,1.1957031269073486,,8.430152761045664e-05
rank_extension_orth_delta_trace_lam_50_kd_T1,RankExt + DeltaTrace + KD T1,rank_extension,rank_extension_orth_delta_trace_lam_50_kd,2,2,True,1.0,1.0,True,False,50.0,50.0,0.0,delta_trace,80,16->32->48->64->80,"q_proj, v_proj",1.012464381534545,1.8720663830882214,0.8563414644022457,0.8563414644022457,6.521075561589687e-05,0.00326053778398553,,,0.003307492989489462,,0.8857593488485678,1.11341552734375,,3.018935110253619e-05
rank_extension_orth_delta_trace_lam_50_kd_T1,RankExt + DeltaTrace + KD T1,rank_extension,rank_extension_orth_delta_trace_lam_50_kd,2,3,True,1.0,1.0,True,False,50.0,50.0,0.0,delta_trace,80,16->32->48->64->80,"q_proj, v_proj",0.9561203488349914,1.7872495672225952,0.8304967959403992,0.8304967959403992,1.2648477969602822e-05,0.0006324238980219888,,,0.000686926042121828,,0.9033755454237434,1.1038271503448487,,0.0
rank_extension_orth_delta_trace_lam_50_kd_T1,RankExt + DeltaTrace + KD T1,rank_extension,rank_extension_orth_delta_trace_lam_50_kd,3,1,True,1.0,1.0,True,False,50.0,50.0,0.0,delta_trace,80,16->32->48->64->80,"q_proj, v_proj",2.459846025793135,3.1463445610383527,0.678363485513396,0.678363485513396,0.0001627009662955503,0.008135048310059977,,,0.005834832583715126,,0.5029825002567256,1.1539924306869507,,8.430152761045664e-05
rank_extension_orth_delta_trace_lam_50_kd_T1,RankExt + DeltaTrace + KD T1,rank_extension,rank_extension_orth_delta_trace_lam_50_kd,3,2,True,1.0,1.0,True,False,50.0,50.0,0.0,delta_trace,80,16->32->48->64->80,"q_proj, v_proj",1.023837016645025,1.8258142195764135,0.7974376878777488,0.7974376878777488,9.079030649326207e-05,0.004539515311089268,,,0.004513291324718673,,0.8084832926778368,1.0534399394989014,,3.018935110253619e-05
rank_extension_orth_delta_trace_lam_50_kd_T1,RankExt + DeltaTrace + KD T1,rank_extension,rank_extension_orth_delta_trace_lam_50_kd,3,3,True,1.0,1.0,True,False,50.0,50.0,0.0,delta_trace,80,16->32->48->64->80,"q_proj, v_proj",0.9625011221885681,1.743908152770996,0.780537997341156,0.780537997341156,1.738067729360182e-05,0.0008690338646612872,,,0.0009261137281222144,,0.84125149337356,1.0414301748275756,,0.0
rank_extension_orth_delta_trace_lam_50_kd_T1,RankExt + DeltaTrace + KD T1,rank_extension,rank_extension_orth_delta_trace_lam_50_kd,4,1,True,1.0,1.0,True,False,50.0,50.0,0.0,delta_trace,80,16->32->48->64->80,"q_proj, v_proj",2.518269884215634,3.1908495030114383,0.6645546536983156,0.6645546536983156,0.000160499293749298,0.008024964667303257,,,0.005232900746832206,,0.45186956402151035,1.2351127939224242,,8.430152761045664e-05
rank_extension_orth_delta_trace_lam_50_kd_T1,RankExt + DeltaTrace + KD T1,rank_extension,rank_extension_orth_delta_trace_lam_50_kd,4,2,True,1.0,1.0,True,False,50.0,50.0,0.0,delta_trace,80,16->32->48->64->80,"q_proj, v_proj",1.0825982382063006,1.8954769197057506,0.8074677999879493,0.8074677999879493,0.00010821761975645042,0.005410880984769004,,,0.005117303534908906,,0.7764742495984078,1.119640137195587,,3.018935110253619e-05
rank_extension_orth_delta_trace_lam_50_kd_T1,RankExt + DeltaTrace + KD T1,rank_extension,rank_extension_orth_delta_trace_lam_50_kd,4,3,True,1.0,1.0,True,False,50.0,50.0,0.0,delta_trace,80,16->32->48->64->80,"q_proj, v_proj",0.9931119556427002,1.7908497072219849,0.7968256969451905,0.7968256969451905,1.8241136218776432e-05,0.0009120568107269718,,,0.0009456605664263541,,0.8310215122733309,1.0996074228286743,,0.0
rank_extension_orth_delta_trace_lam_50_kd_T1,RankExt + DeltaTrace + KD T1,rank_extension,rank_extension_orth_delta_trace_lam_50_kd,5,1,True,1.0,1.0,True,False,50.0,50.0,0.0,delta_trace,80,16->32->48->64->80,"q_proj, v_proj",2.337425380993982,3.0035785621980207,0.6554851116806516,0.6554851116806516,0.00021336133744091456,0.010668066872015214,,,0.008532913066730572,,0.5312303607234049,1.1151542973518371,,8.430152761045664e-05
