method,display_method_name,cl_step,local_epoch,global_epoch,train_ce_loss,val_ce_loss,train_total_loss,kd_loss_raw,kd_loss_weighted,factor_orth_loss_raw,factor_orth_loss_weighted,delta_trace_loss_raw,delta_trace_loss_weighted,learning_rate,lambda_orth,kd_temperature,lora_rank,lora_alpha,lora_dropout,target_modules,batch_size,num_epochs,optimizer,scheduler,method_name,display_name,family,base_method,step_id,epoch,uses_kd,kd_weight,uses_delta_trace,uses_factor_orth,lambda_delta_trace,lambda_factor_orth,orth_type,rank,rank_schedule,target_modules_x,train_kd_loss_raw,train_kd_loss_weighted,train_delta_trace_loss_raw,train_delta_trace_loss_weighted,train_factor_orth_loss_raw,train_factor_orth_loss_weighted,train_delta_trace_weighted_over_ce,train_factor_orth_weighted_over_ce,train_kd_weighted_over_ce,val_total_loss,target_modules_y
rank_extension,RankExt,3,7,25,0.05586266966506106,0.17590581488609314,0.05586266966506106,,,,,,,1.4300127155289572e-05,0.0,0.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension,RankExt,rank_extension,rank_extension,3,7,False,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,3,8,26,0.04441472406758637,0.16922400903701781,0.04441472406758637,,,,,,,3.712887094594453e-06,0.0,0.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension,RankExt,rank_extension,rank_extension,3,8,False,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,3,9,27,0.04100689202342182,0.17566635513305665,0.04100689202342182,,,,,,,0.0,0.0,0.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension,RankExt,rank_extension,rank_extension,3,9,False,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,4,1,28,3.534522008632482,0.6709017331600189,3.534522008632482,,,,,,,9.996164380804483e-05,0.0,0.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension,RankExt,rank_extension,rank_extension,4,1,False,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,4,2,29,0.4030592182620627,0.30662261581420897,0.4030592182620627,,,,,,,9.55111402123446e-05,0.0,0.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension,RankExt,rank_extension,rank_extension,4,2,False,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,4,3,30,0.21439345522982176,0.28524995982646945,0.21439345522982176,,,,,,,8.430152761045664e-05,0.0,0.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension,RankExt,rank_extension,rank_extension,4,3,False,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,4,4,31,0.147116127317069,0.2790680274963379,0.147116127317069,,,,,,,6.799760704097911e-05,0.0,0.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension,RankExt,rank_extension,rank_extension,4,4,False,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,4,5,32,0.10233300496503467,0.2613984370082617,0.10233300496503467,,,,,,,4.902076315486023e-05,0.0,0.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension,RankExt,rank_extension,rank_extension,4,5,False,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,4,6,33,0.07350862444908984,0.2741270301332697,0.07350862444908984,,,,,,,3.018935110253619e-05,0.0,0.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension,RankExt,rank_extension,rank_extension,4,6,False,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,4,7,34,0.05149585757076313,0.2776663205605,0.05149585757076313,,,,,,,1.4300127155289572e-05,0.0,0.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension,RankExt,rank_extension,rank_extension,4,7,False,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,4,8,35,0.03968726974858551,0.2850565903224051,0.03968726974858551,,,,,,,3.712887094594453e-06,0.0,0.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension,RankExt,rank_extension,rank_extension,4,8,False,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,4,9,36,0.04037189043350518,0.2823898119945079,0.04037189043350518,,,,,,,0.0,0.0,0.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension,RankExt,rank_extension,rank_extension,4,9,False,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,5,1,37,3.4729732490600425,0.5048506467342376,3.4729732490600425,,,,,,,9.996164380804483e-05,0.0,0.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension,RankExt,rank_extension,rank_extension,5,1,False,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,5,2,38,0.2490709394277608,0.1581150226742029,0.2490709394277608,,,,,,,9.55111402123446e-05,0.0,0.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension,RankExt,rank_extension,rank_extension,5,2,False,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,5,3,39,0.11893550709851819,0.17101680564507843,0.11893550709851819,,,,,,,8.430152761045664e-05,0.0,0.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension,RankExt,rank_extension,rank_extension,5,3,False,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,5,4,40,0.07465426940432765,0.16868205714412032,0.07465426940432765,,,,,,,6.799760704097911e-05,0.0,0.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension,RankExt,rank_extension,rank_extension,5,4,False,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,5,5,41,0.04049867193508496,0.1319044680595398,0.04049867193508496,,,,,,,4.902076315486023e-05,0.0,0.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension,RankExt,rank_extension,rank_extension,5,5,False,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,5,6,42,0.02565390443396907,0.14698470998182891,0.02565390443396907,,,,,,,3.018935110253619e-05,0.0,0.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension,RankExt,rank_extension,rank_extension,5,6,False,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,5,7,43,0.015923654192821962,0.11599572229478508,0.015923654192821962,,,,,,,1.4300127155289572e-05,0.0,0.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension,RankExt,rank_extension,rank_extension,5,7,False,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,5,8,44,0.012181676246729663,0.11654903102014214,0.012181676246729663,,,,,,,3.712887094594453e-06,0.0,0.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension,RankExt,rank_extension,rank_extension,5,8,False,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension,RankExt,5,9,45,0.012366951101575978,0.11509435248328373,0.012366951101575978,,,,,,,0.0,0.0,0.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension,RankExt,rank_extension,rank_extension,5,9,False,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",,,,,,,,,,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,1,1,1,2.156518216853056,0.3929214172363281,2.156518216853056,0.0,0.0,,,,,9.996164380804483e-05,0.0,2.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,1,1,True,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",0.0,0.0,,,,,,,0.0,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,1,2,2,0.21415291645518336,0.20261816788464784,0.21415291645518336,0.0,0.0,,,,,9.55111402123446e-05,0.0,2.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,1,2,True,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",0.0,0.0,,,,,,,0.0,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,1,3,3,0.13075035411833985,0.19677392006665467,0.13075035411833985,0.0,0.0,,,,,8.430152761045664e-05,0.0,2.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,1,3,True,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",0.0,0.0,,,,,,,0.0,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,1,4,4,0.08382769388005473,0.2196961631765589,0.08382769388005473,0.0,0.0,,,,,6.799760704097911e-05,0.0,2.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,1,4,True,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",0.0,0.0,,,,,,,0.0,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,1,5,5,0.05976072034080986,0.24027304483950138,0.05976072034080986,0.0,0.0,,,,,4.902076315486023e-05,0.0,2.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,1,5,True,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",0.0,0.0,,,,,,,0.0,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,1,6,6,0.041291222474766805,0.22129068280011416,0.041291222474766805,0.0,0.0,,,,,3.018935110253619e-05,0.0,2.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,1,6,True,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",0.0,0.0,,,,,,,0.0,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,1,7,7,0.02674027763585728,0.22774540543556213,0.02674027763585728,0.0,0.0,,,,,1.4300127155289572e-05,0.0,2.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,1,7,True,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",0.0,0.0,,,,,,,0.0,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,1,8,8,0.02388574212391624,0.23008336806483567,0.02388574212391624,0.0,0.0,,,,,3.712887094594453e-06,0.0,2.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,1,8,True,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",0.0,0.0,,,,,,,0.0,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,1,9,9,0.02375262245181948,0.2266465032119304,0.02375262245181948,0.0,0.0,,,,,0.0,0.0,2.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,1,9,True,0.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",0.0,0.0,,,,,,,0.0,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,2,1,10,3.6767609694975683,1.218939697265625,4.694495374754486,1.017734405905109,1.017734405905109,,,,,9.996164380804483e-05,0.0,2.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,2,1,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",1.017734405905109,1.017734405905109,,,,,,,0.6171522901860511,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,2,2,11,0.9412080538077433,1.066043701648712,2.226902114563301,1.2856940614395453,1.2856940614395453,,,,,9.55111402123446e-05,0.0,2.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,2,2,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",1.2856940614395453,1.2856940614395453,,,,,,,1.4646390200056765,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,2,3,12,0.8239693576195201,0.9648001713752746,2.067445659051176,1.2434763019202186,1.2434763019202186,,,,,8.430152761045664e-05,0.0,2.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,2,3,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",1.2434763019202186,1.2434763019202186,,,,,,,1.6032365004528109,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,2,4,13,0.775687031374603,0.9582517094612122,2.000630913015272,1.2249438779275925,1.2249438779275925,,,,,6.799760704097911e-05,0.0,2.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,2,4,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",1.2249438779275925,1.2249438779275925,,,,,,,1.6624633096439452,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,2,5,14,0.7390517362805663,0.8919864497184753,1.9443269180469827,1.2052751840138045,1.2052751840138045,,,,,4.902076315486023e-05,0.0,2.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,2,5,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",1.2052751840138045,1.2052751840138045,,,,,,,1.7087394044182989,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,2,6,15,0.7209778186727742,0.91238818359375,1.9134358230184336,1.1924580012188584,1.1924580012188584,,,,,3.018935110253619e-05,0.0,2.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,2,6,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",1.1924580012188584,1.1924580012188584,,,,,,,1.728451654215263,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,2,7,16,0.7020246161789191,0.925388916015625,1.8864952118670355,1.184470594710991,1.184470594710991,,,,,1.4300127155289572e-05,0.0,2.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,2,7,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",1.184470594710991,1.184470594710991,,,,,,,1.7479136434109612,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,2,8,17,0.6977841611768378,0.92150390625,1.8738785126170174,1.1760943529058676,1.1760943529058676,,,,,3.712887094594453e-06,0.0,2.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,2,8,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",1.1760943529058676,1.1760943529058676,,,,,,,1.742256368046161,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,2,9,18,0.6997721089363098,0.9272528080940247,1.8776238483428955,1.1778517388343812,1.1778517388343812,,,,,0.0,0.0,2.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,2,9,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",1.1778517388343812,1.1778517388343812,,,,,,,1.7401125441841647,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,3,1,19,3.1826584362554473,0.9799672870635986,3.979542752139502,0.7968843011863822,0.7968843011863822,,,,,9.996164380804483e-05,0.0,2.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,3,1,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",0.7968843011863822,0.7968843011863822,,,,,,,0.5726070837321521,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,3,2,20,0.8541550015816923,0.817302978515625,1.891528655075636,1.0373736541779315,1.0373736541779315,,,,,9.55111402123446e-05,0.0,2.0,80,160,0.05,,16,9,AdamW,cosine,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,3,2,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",1.0373736541779315,1.0373736541779315,,,,,,,1.29286469582236,,"q_proj, v_proj"
