loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_model_preparation_time,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
8.416104125976563,9.380146980285645,1.0505836575875487e-06,0.015600624024960999,10,,,,,,,,,,,
8.069361114501953,9.569023132324219,2.217898832684825e-06,0.031201248049921998,20,,,,,,,,,,,
8.008824157714844,9.2401762008667,3.3852140077821014e-06,0.046801872074883,30,,,,,,,,,,,
7.241021728515625,7.960607528686523,4.552529182879377e-06,0.062402496099843996,40,,,,,,,,,,,
6.761686706542969,9.298633575439453,5.719844357976653e-06,0.078003120124805,50,,,,,,,,,,,
6.446061706542968,6.488646984100342,6.887159533073929e-06,0.093603744149766,60,,,,,,,,,,,
5.667051696777344,7.209150791168213,8.054474708171206e-06,0.10920436817472699,70,,,,,,,,,,,
5.122074127197266,4.750649929046631,9.221789883268483e-06,0.12480499219968799,80,,,,,,,,,,,
4.824775695800781,5.908620357513428,1.038910505836576e-05,0.14040561622464898,90,,,,,,,,,,,
4.096944427490234,5.452195167541504,1.1556420233463036e-05,0.15600624024961,100,,,,,,,,,,,
3.831986999511719,4.403286933898926,1.2723735408560312e-05,0.17160686427457097,110,,,,,,,,,,,
3.598225784301758,5.091361999511719,1.3891050583657588e-05,0.187207488299532,120,,,,,,,,,,,
3.2903480529785156,4.504159450531006,1.5058365758754864e-05,0.20280811232449297,130,,,,,,,,,,,
3.03873291015625,4.309251308441162,1.622568093385214e-05,0.21840873634945399,140,,,,,,,,,,,
2.700372314453125,4.01090145111084,1.739299610894942e-05,0.23400936037441497,150,,,,,,,,,,,
2.206773376464844,3.988840341567993,1.8560311284046694e-05,0.24960998439937598,160,,,,,,,,,,,
2.0229248046875,4.072843074798584,1.972762645914397e-05,0.26521060842433697,170,,,,,,,,,,,
1.7190568923950196,4.553426265716553,2.0894941634241243e-05,0.28081123244929795,180,,,,,,,,,,,
1.4643226623535157,3.4921722412109375,2.2062256809338524e-05,0.296411856474259,190,,,,,,,,,,,
1.2547950744628906,3.5012762546539307,2.32295719844358e-05,0.31201248049922,200,,,,,,,,,,,
1.1417083740234375,3.0184476375579834,2.4396887159533073e-05,0.32761310452418096,210,,,,,,,,,,,
0.8979293823242187,3.092287302017212,2.556420233463035e-05,0.34321372854914195,220,,,,,,,,,,,
0.8643013000488281,3.9642293453216553,2.673151750972763e-05,0.358814352574103,230,,,,,,,,,,,
0.7075678825378418,3.0053811073303223,2.7898832684824903e-05,0.374414976599064,240,,,,,,,,,,,
0.6004520416259765,3.3966312408447266,2.906614785992218e-05,0.39001560062402496,250,,,,,,,,,,,
0.49558353424072266,3.0992178916931152,2.999994436788865e-05,0.40561622464898595,260,,,,,,,,,,,
0.4348560333251953,2.1237852573394775,2.999799728732004e-05,0.42121684867394693,270,,,,,,,,,,,
0.40057125091552737,3.9870071411132812,2.999326901382765e-05,0.43681747269890797,280,,,,,,,,,,,
0.2893056869506836,1.674998164176941,2.998576042421127e-05,0.45241809672386896,290,,,,,,,,,,,
0.3025027275085449,3.968026638031006,2.997547291084588e-05,0.46801872074882994,300,,,,,,,,,,,
0.34340610504150393,2.1426103115081787,2.9962408381423488e-05,0.4836193447737909,310,,,,,,,,,,,
0.2563031196594238,3.495687484741211,2.9946569258599332e-05,0.49921996879875197,320,,,,,,,,,,,
0.2971102237701416,0.9198604226112366,2.9927958479542655e-05,0.514820592823713,330,,,,,,,,,,,
0.3241011619567871,2.6868629455566406,2.990657949539203e-05,0.5304212168486739,340,,,,,,,,,,,
0.2232908248901367,3.396425485610962,2.9882436270615404e-05,0.5460218408736349,350,,,,,,,,,,,
0.2519552707672119,1.4082000255584717,2.9855533282274918e-05,0.5616224648985959,360,,,,,,,,,,,
0.2374666690826416,1.1600184440612793,2.982587551919671e-05,0.5772230889235569,370,,,,,,,,,,,
0.19064431190490722,2.429741382598877,2.979346848104578e-05,0.592823712948518,380,,,,,,,,,,,
0.17520456314086913,1.5489246845245361,2.9758318177306156e-05,0.608424336973479,390,,,,,,,,,,,
0.24052987098693848,0.39440491795539856,2.9720431126166512e-05,0.62402496099844,400,,,,,,,,,,,
0.14239578247070311,0.2837773561477661,2.9679814353311447e-05,0.6396255850234009,410,,,,,,,,,,,
0.170928430557251,1.386789321899414,2.9636475390618657e-05,0.6552262090483619,420,,,,,,,,,,,
0.29964351654052734,2.2950992584228516,2.9590422274762242e-05,0.6708268330733229,430,,,,,,,,,,,
0.25689382553100587,4.565801620483398,2.954166354572241e-05,0.6864274570982839,440,,,,,,,,,,,
0.18399553298950194,1.2887871265411377,2.9490208245201825e-05,0.7020280811232449,450,,,,,,,,,,,
0.21417810916900634,8.323662757873535,2.9436065914948972e-05,0.717628705148206,460,,,,,,,,,,,
