loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_model_preparation_time,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
7.731242065429687,7.880120277404785,1.9291338582677166e-05,0.07911392405063292,50,,,,,,,,,,,
7.228306884765625,8.069771766662598,3.8976377952755905e-05,0.15822784810126583,100,,,,,,,,,,,
5.8648193359375,7.334985256195068,4.9953825685459635e-05,0.23734177215189872,150,,,,,,,,,,,
4.114534301757812,8.32731819152832,4.950691589067557e-05,0.31645569620253167,200,,,,,,,,,,,
2.8892288208007812,6.797754287719727,4.859300637236289e-05,0.39556962025316456,250,,,,,,,,,,,
2.107977294921875,6.781307220458984,4.722951243868548e-05,0.47468354430379744,300,,,,,,,,,,,
1.5139559936523437,4.963839054107666,4.544241660384057e-05,0.5537974683544303,350,,,,,,,,,,,
1.0597929382324218,4.861625671386719,4.326577346957875e-05,0.6329113924050633,400,,,,,,,,,,,
0.8554450988769531,3.7024643421173096,4.0741060786362585e-05,0.7120253164556962,450,,,,,,,,,,,
0.6491077423095704,3.6843960285186768,3.7916389060234964e-05,0.7911392405063291,500,,,,,,,,,,,
0.5413792419433594,3.7861945629119873,3.484558476699748e-05,0.870253164556962,550,,,,,,,,,,,
0.4550521469116211,3.4534671306610107,3.158716464381728e-05,0.9493670886075949,600,,,,,,,,,,,
,,,1.0,632,0.6950336694717407,0.0039,0.913,2.2898,873.431,27.513,,,,,
0.41260040283203125,2.7955894470214844,2.820322060399156e-05,1.0284810126582278,650,,,,,,,,,,,
0.34412910461425783,4.043234348297119,2.4758236523748733e-05,1.1075949367088607,700,,,,,,,,,,,
0.3120859909057617,2.6296300888061523,2.131785944820092e-05,1.1867088607594938,750,,,,,,,,,,,
0.2732900238037109,0.8526331186294556,1.7947648632143076e-05,1.2658227848101267,800,,,,,,,,,,,
0.30519638061523435,2.035917043685913,1.4711826253769827e-05,1.3449367088607596,850,,,,,,,,,,,
0.26766944885253907,1.2543554306030273,1.167205360750227e-05,1.4240506329113924,900,,,,,,,,,,,
0.2649319839477539,3.824265241622925,8.886256096591048e-06,1.5031645569620253,950,,,,,,,,,,,
0.26212894439697265,2.124699592590332,6.407519416241778e-06,1.5822784810126582,1000,,,,,,,,,,,
0.25478401184082033,5.276875019073486,4.283077961414125e-06,1.6613924050632911,1050,,,,,,,,,,,
0.2694171714782715,2.236126184463501,2.553414736027601e-06,1.740506329113924,1100,,,,,,,,,,,
0.25340776443481444,1.2445136308670044,1.2514899155549626e-06,1.8196202531645569,1150,,,,,,,,,,,
0.24301437377929688,2.7696027755737305,4.021127633865196e-07,1.8987341772151898,1200,,,,,,,,,,,
0.2172791862487793,3.1968770027160645,2.1468869622781606e-08,1.9778481012658227,1250,,,,,,,,,,,
,,,2.0,1264,0.47169414162635803,0.0039,0.9335,2.2838,875.732,27.586,,,,,
,,,2.0,1264,,,,,,,75.8754,266.226,16.659,1.5842571750899712e+18,1.5327571577663663
,,,2.0,1264,0.47169414162635803,0.0039,0.9335,2.2847,875.4,27.575,,,,,
,,,2.0,1264,1.0067071914672852,0.0039,0.744,2.2787,877.696,27.647,,,,,
,,,2.0,1264,0.47169414162635803,0.0039,0.9335,2.2572,886.041,27.91,,,,,
,,,2.0,1264,0.7391982078552246,0.0039,0.83875,4.2124,949.576,29.674,,,,,
