loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.52158447265625,5.6114325523376465,0.0003888888888888889,0.08,50,,,,,,,,,,
0.6535354614257812,3.03654408454895,0.0004949548281105951,0.16,100,,,,,,,,,,
0.1828034210205078,1.2235826253890991,0.0004716630169848282,0.24,150,,,,,,,,,,
0.1291662311553955,5.1031293869018555,0.0004311671346631774,0.32,200,,,,,,,,,,
0.12448014259338379,1.9074186086654663,0.0003766102135381393,0.4,250,,,,,,,,,,
0.1108707046508789,0.16544844210147858,0.0003122266142533191,0.48,300,,,,,,,,,,
0.10287698745727539,0.5491980314254761,0.00024301338160676324,0.56,350,,,,,,,,,,
0.10865285873413086,1.629441499710083,0.00017434240576917227,0.64,400,,,,,,,,,,
0.09470200538635254,0.8220058679580688,0.00011154349039237322,0.72,450,,,,,,,,,,
0.12421315193176269,1.0345650911331177,5.949068720525991e-05,0.8,500,,,,,,,,,,
0.09003329277038574,1.2331428527832031,2.222400317046308e-05,0.88,550,,,,,,,,,,
0.09602070808410644,0.3869427442550659,2.635840882200924e-06,0.96,600,,,,,,,,,,
,,,1.0,625,0.09080738574266434,0.973,1.3703,1459.563,45.976,,,,,
,,,1.0,625,,,,,,17.9083,558.399,34.9,7.805109215232e+17,0.43113979263305663
,,,1.0,625,0.09080738574266434,0.973,1.3544,1476.62,46.514,,,,,
