method,display_method_name,cl_step,local_epoch,global_epoch,train_ce_loss,val_ce_loss,train_total_loss,kd_loss_raw,kd_loss_weighted,factor_orth_loss_raw,factor_orth_loss_weighted,delta_trace_loss_raw,delta_trace_loss_weighted,learning_rate,lambda_orth,kd_temperature,lora_rank,lora_alpha,lora_dropout,target_modules,batch_size,num_epochs,optimizer,scheduler,seed,method_name,display_name,family,base_method,step_id,epoch,uses_kd,kd_weight,uses_delta_trace,uses_factor_orth,lambda_delta_trace,lambda_factor_orth,orth_type,rank,rank_schedule,target_modules_x,train_kd_loss_raw,train_kd_loss_weighted,train_delta_trace_loss_raw,train_delta_trace_loss_weighted,train_factor_orth_loss_raw,train_factor_orth_loss_weighted,train_delta_trace_weighted_over_ce,train_factor_orth_weighted_over_ce,train_kd_weighted_over_ce,val_total_loss,target_modules_y
rank_extension_kd_only_T2,RankExt + KD T2,2,2,11,0.9412080538077433,1.066043701648712,2.226902114563301,1.2856940614395453,1.2856940614395453,,,,,9.55111402123446e-05,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,2,2,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",1.2856940614395453,1.2856940614395453,,,,,,,1.4646390200056765,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,2,3,12,0.8239693576195201,0.9648001713752746,2.067445659051176,1.2434763019202186,1.2434763019202186,,,,,8.430152761045664e-05,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,2,3,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",1.2434763019202186,1.2434763019202186,,,,,,,1.6032365004528109,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,2,4,13,0.775687031374603,0.9582517094612122,2.000630913015272,1.2249438779275925,1.2249438779275925,,,,,6.799760704097911e-05,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,2,4,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",1.2249438779275925,1.2249438779275925,,,,,,,1.6624633096439452,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,2,5,14,0.7390517362805663,0.8919864497184753,1.9443269180469827,1.2052751840138045,1.2052751840138045,,,,,4.902076315486023e-05,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,2,5,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",1.2052751840138045,1.2052751840138045,,,,,,,1.7087394044182989,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,2,6,15,0.7209778186727742,0.91238818359375,1.9134358230184336,1.1924580012188584,1.1924580012188584,,,,,3.018935110253619e-05,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,2,6,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",1.1924580012188584,1.1924580012188584,,,,,,,1.728451654215263,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,2,7,16,0.7020246161789191,0.925388916015625,1.8864952118670355,1.184470594710991,1.184470594710991,,,,,1.4300127155289572e-05,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,2,7,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",1.184470594710991,1.184470594710991,,,,,,,1.7479136434109612,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,2,8,17,0.6977841611768378,0.92150390625,1.8738785126170174,1.1760943529058676,1.1760943529058676,,,,,3.712887094594453e-06,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,2,8,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",1.1760943529058676,1.1760943529058676,,,,,,,1.742256368046161,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,2,9,18,0.6997721089363098,0.9272528080940247,1.8776238483428955,1.1778517388343812,1.1778517388343812,,,,,0.0,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,2,9,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",1.1778517388343812,1.1778517388343812,,,,,,,1.7401125441841647,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,3,1,19,3.1826584362554473,0.9799672870635986,3.979542752139502,0.7968843011863822,0.7968843011863822,,,,,9.996164380804483e-05,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,3,1,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",0.7968843011863822,0.7968843011863822,,,,,,,0.5726070837321521,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,3,2,20,0.8541550015816923,0.817302978515625,1.891528655075636,1.0373736541779315,1.0373736541779315,,,,,9.55111402123446e-05,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,3,2,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",1.0373736541779315,1.0373736541779315,,,,,,,1.29286469582236,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,3,3,21,0.7469426055912112,0.75033544921875,1.7588596517922448,1.0119170459567524,1.0119170459567524,,,,,8.430152761045664e-05,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,3,3,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",1.0119170459567524,1.0119170459567524,,,,,,,1.4451719109858312,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,3,4,22,0.6874242773798646,0.7554814434051513,1.6876214893137822,1.0001972109567923,1.0001972109567923,,,,,6.799760704097911e-05,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,3,4,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",1.0001972109567923,1.0001972109567923,,,,,,,1.5296821552663125,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,3,5,23,0.6551692140884087,0.7374279766082764,1.6434207668069933,0.9882515539888476,0.9882515539888476,,,,,4.902076315486023e-05,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,3,5,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",0.9882515539888476,0.9882515539888476,,,,,,,1.5881350239956369,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,3,6,24,0.6305052960505251,0.74325537109375,1.610199520431581,0.9796942258467439,0.9796942258467439,,,,,3.018935110253619e-05,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,3,6,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",0.9796942258467439,0.9796942258467439,,,,,,,1.6216894453140467,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,3,7,25,0.6131395600369719,0.735608154296875,1.588165666236252,0.9750261066389866,0.9750261066389866,,,,,1.4300127155289572e-05,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,3,7,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",0.9750261066389866,0.9750261066389866,,,,,,,1.6542015959448497,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,3,8,26,0.6027719582690567,0.7286113262176513,1.574309642197656,0.9715376855897122,0.9715376855897122,,,,,3.712887094594453e-06,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,3,8,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",0.9715376855897122,0.9715376855897122,,,,,,,1.6715416725305394,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,3,9,27,0.6005668961524964,0.7384003915786743,1.571963306427002,0.9713964105606079,0.9713964105606079,,,,,0.0,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,3,9,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",0.9713964105606079,0.9713964105606079,,,,,,,1.6751847621126068,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,4,1,28,3.300035552580501,0.95509326171875,4.0502123565408485,0.7501768039900706,0.7501768039900706,,,,,9.996164380804483e-05,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,4,1,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",0.7501768039900706,0.7501768039900706,,,,,,,0.5002293378347048,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,4,2,29,0.8694074734312589,0.7973092041015625,1.8812235007520581,1.011816026343674,1.011816026343674,,,,,9.55111402123446e-05,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,4,2,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",1.011816026343674,1.011816026343674,,,,,,,1.2536761408130754,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,4,3,30,0.7112406579685993,0.7583212890625,1.688652343632745,0.9774116866901272,0.9774116866901272,,,,,8.430152761045664e-05,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,4,3,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",0.9774116866901272,0.9774116866901272,,,,,,,1.4719698696810837,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,4,4,31,0.6559928326333155,0.8003129873275757,1.6048478405983722,0.9488550067925062,0.9488550067925062,,,,,6.799760704097911e-05,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,4,4,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",0.9488550067925062,0.9488550067925062,,,,,,,1.560801208881417,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,4,5,32,0.6071014466832896,0.7359169921875,1.5450944339642758,0.9379929867924237,0.9379929867924237,,,,,4.902076315486023e-05,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,4,5,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",0.9379929867924237,0.9379929867924237,,,,,,,1.6384516457970908,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,4,6,33,0.5848124342863676,0.7592991943359375,1.5113188288250907,0.9265063933661727,0.9265063933661727,,,,,3.018935110253619e-05,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,4,6,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",0.9265063933661727,0.9265063933661727,,,,,,,1.6788435414850904,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,4,7,34,0.5665601307251414,0.7517314450740814,1.4832541694406602,0.9166940399857818,0.9166940399857818,,,,,1.4300127155289572e-05,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,4,7,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",0.9166940399857818,0.9166940399857818,,,,,,,1.7046850964673494,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,4,8,35,0.5514831055383214,0.7495312504768371,1.4651661474196638,0.9136830427607552,0.9136830427607552,,,,,3.712887094594453e-06,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,4,8,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",0.9136830427607552,0.9136830427607552,,,,,,,1.730173556472452,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,4,9,36,0.5498008813381196,0.7545551755428315,1.4629788347244264,0.9131779541015626,0.9131779541015626,,,,,0.0,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,4,9,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",0.9131779541015626,0.9131779541015626,,,,,,,1.7323393575982085,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,5,1,37,2.9893102630265607,0.823739501953125,3.6679562964337937,0.6786460299532611,0.6786460299532611,,,,,9.996164380804483e-05,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,5,1,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",0.6786460299532611,0.6786460299532611,,,,,,,0.5956647515673215,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,5,2,38,0.6548463339688348,0.6080219721794129,1.5546871337734285,0.8998408000977313,0.8998408000977313,,,,,9.55111402123446e-05,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,5,2,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",0.8998408000977313,0.8998408000977313,,,,,,,1.4720533689825388,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,5,3,39,0.5638874408651571,0.620696044921875,1.4258770553792108,0.8619896126575157,0.8619896126575157,,,,,8.430152761045664e-05,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,5,3,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",0.8619896126575157,0.8619896126575157,,,,,,,1.6201406960664835,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,5,4,40,0.5261050632254022,0.5945187990665436,1.3684188514459328,0.8423137891487997,0.8423137891487997,,,,,6.799760704097911e-05,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,5,4,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",0.8423137891487997,0.8423137891487997,,,,,,,1.6777076261841009,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,5,5,41,0.5011349657519919,0.6044555654525757,1.3323483381115022,0.8312133737274858,0.8312133737274858,,,,,4.902076315486023e-05,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,5,5,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",0.8312133737274858,0.8312133737274858,,,,,,,1.7213620972558437,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,5,6,42,0.48593013535757534,0.611963134765625,1.3081206038349964,0.8221904674514395,0.8221904674514395,,,,,3.018935110253619e-05,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,5,6,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",0.8221904674514395,0.8221904674514395,,,,,,,1.7490381478588655,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,5,7,43,0.4768917721803071,0.6176452641487121,1.2934227155857398,0.8165309426237325,0.8165309426237325,,,,,1.4300127155289572e-05,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,5,7,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",0.8165309426237325,0.8165309426237325,,,,,,,1.764402015333565,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,5,8,44,0.47135999735261574,0.6164708256721496,1.284469967396533,0.8131099693110732,0.8131099693110732,,,,,3.712887094594453e-06,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,5,8,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",0.8131099693110732,0.8131099693110732,,,,,,,1.7734214636999703,,"q_proj, v_proj"
rank_extension_kd_only_T2,RankExt + KD T2,5,9,45,0.4695477071285248,0.6120986325740814,1.282559747505188,0.8130120402336121,0.8130120402336121,,,,,0.0,0.0,2.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_kd_only_T2,RankExt + KD T2,rank_extension,rank_extension_kd_only,5,9,True,1.0,False,False,0.0,0.0,none,80,16->32->48->64->80,"q_proj, v_proj",0.8130120402336121,0.8130120402336121,,,,,,,1.7766515786082422,,"q_proj, v_proj"
rank_extension_orth_factor_lam_50,RankExt + FactorOrth,1,1,1,2.156518216853056,0.3929214172363281,2.156518216853056,,,0.0,0.0,,,9.996164380804483e-05,50.0,0.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_orth_factor_lam_50,RankExt + FactorOrth,rank_extension,rank_extension_orth_factor_lam_50,1,1,False,0.0,False,True,0.0,50.0,factor_orth,80,16->32->48->64->80,"q_proj, v_proj",,,,,0.0,0.0,,0.0,,,"q_proj, v_proj"
rank_extension_orth_factor_lam_50,RankExt + FactorOrth,1,2,2,0.21415291645518336,0.20261816788464784,0.21415291645518336,,,0.0,0.0,,,9.55111402123446e-05,50.0,0.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_orth_factor_lam_50,RankExt + FactorOrth,rank_extension,rank_extension_orth_factor_lam_50,1,2,False,0.0,False,True,0.0,50.0,factor_orth,80,16->32->48->64->80,"q_proj, v_proj",,,,,0.0,0.0,,0.0,,,"q_proj, v_proj"
rank_extension_orth_factor_lam_50,RankExt + FactorOrth,1,3,3,0.13075035411833985,0.19677392006665467,0.13075035411833985,,,0.0,0.0,,,8.430152761045664e-05,50.0,0.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_orth_factor_lam_50,RankExt + FactorOrth,rank_extension,rank_extension_orth_factor_lam_50,1,3,False,0.0,False,True,0.0,50.0,factor_orth,80,16->32->48->64->80,"q_proj, v_proj",,,,,0.0,0.0,,0.0,,,"q_proj, v_proj"
rank_extension_orth_factor_lam_50,RankExt + FactorOrth,1,4,4,0.08382769388005473,0.2196961631765589,0.08382769388005473,,,0.0,0.0,,,6.799760704097911e-05,50.0,0.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_orth_factor_lam_50,RankExt + FactorOrth,rank_extension,rank_extension_orth_factor_lam_50,1,4,False,0.0,False,True,0.0,50.0,factor_orth,80,16->32->48->64->80,"q_proj, v_proj",,,,,0.0,0.0,,0.0,,,"q_proj, v_proj"
rank_extension_orth_factor_lam_50,RankExt + FactorOrth,1,5,5,0.05976072034080986,0.24027304483950138,0.05976072034080986,,,0.0,0.0,,,4.902076315486023e-05,50.0,0.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_orth_factor_lam_50,RankExt + FactorOrth,rank_extension,rank_extension_orth_factor_lam_50,1,5,False,0.0,False,True,0.0,50.0,factor_orth,80,16->32->48->64->80,"q_proj, v_proj",,,,,0.0,0.0,,0.0,,,"q_proj, v_proj"
rank_extension_orth_factor_lam_50,RankExt + FactorOrth,1,6,6,0.041291222474766805,0.22129068280011416,0.041291222474766805,,,0.0,0.0,,,3.018935110253619e-05,50.0,0.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_orth_factor_lam_50,RankExt + FactorOrth,rank_extension,rank_extension_orth_factor_lam_50,1,6,False,0.0,False,True,0.0,50.0,factor_orth,80,16->32->48->64->80,"q_proj, v_proj",,,,,0.0,0.0,,0.0,,,"q_proj, v_proj"
rank_extension_orth_factor_lam_50,RankExt + FactorOrth,1,7,7,0.02674027763585728,0.22774540543556213,0.02674027763585728,,,0.0,0.0,,,1.4300127155289572e-05,50.0,0.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_orth_factor_lam_50,RankExt + FactorOrth,rank_extension,rank_extension_orth_factor_lam_50,1,7,False,0.0,False,True,0.0,50.0,factor_orth,80,16->32->48->64->80,"q_proj, v_proj",,,,,0.0,0.0,,0.0,,,"q_proj, v_proj"
rank_extension_orth_factor_lam_50,RankExt + FactorOrth,1,8,8,0.02388574212391624,0.23008336806483567,0.02388574212391624,,,0.0,0.0,,,3.712887094594453e-06,50.0,0.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_orth_factor_lam_50,RankExt + FactorOrth,rank_extension,rank_extension_orth_factor_lam_50,1,8,False,0.0,False,True,0.0,50.0,factor_orth,80,16->32->48->64->80,"q_proj, v_proj",,,,,0.0,0.0,,0.0,,,"q_proj, v_proj"
rank_extension_orth_factor_lam_50,RankExt + FactorOrth,1,9,9,0.02375262245181948,0.2266465032119304,0.02375262245181948,,,0.0,0.0,,,0.0,50.0,0.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_orth_factor_lam_50,RankExt + FactorOrth,rank_extension,rank_extension_orth_factor_lam_50,1,9,False,0.0,False,True,0.0,50.0,factor_orth,80,16->32->48->64->80,"q_proj, v_proj",,,,,0.0,0.0,,0.0,,,"q_proj, v_proj"
rank_extension_orth_factor_lam_50,RankExt + FactorOrth,2,1,10,4.386572135133751,0.5855875242948532,4.726699551271729,,,0.10172417230853421,0.34012740460238167,,,9.996164380804483e-05,50.0,0.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_orth_factor_lam_50,RankExt + FactorOrth,rank_extension,rank_extension_orth_factor_lam_50,2,1,False,0.0,False,True,0.0,50.0,factor_orth,80,16->32->48->64->80,"q_proj, v_proj",,,,,0.10172417230853421,0.34012740460238167,,0.07077755549462082,,,"q_proj, v_proj"
rank_extension_orth_factor_lam_50,RankExt + FactorOrth,2,2,11,0.25161109078125876,0.19975831604003907,0.2810012502656853,,,0.0005878032069437618,0.02939016033635765,,,9.55111402123446e-05,50.0,0.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_orth_factor_lam_50,RankExt + FactorOrth,rank_extension,rank_extension_orth_factor_lam_50,2,2,False,0.0,False,True,0.0,50.0,factor_orth,80,16->32->48->64->80,"q_proj, v_proj",,,,,0.0005878032069437618,0.02939016033635765,,0.20009935074623622,,,"q_proj, v_proj"
rank_extension_orth_factor_lam_50,RankExt + FactorOrth,2,3,12,0.12150801171044834,0.18127184104919433,0.13583773819149517,,,0.00028659452886519127,0.014329726437534222,,,8.430152761045664e-05,50.0,0.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_orth_factor_lam_50,RankExt + FactorOrth,rank_extension,rank_extension_orth_factor_lam_50,2,3,False,0.0,False,True,0.0,50.0,factor_orth,80,16->32->48->64->80,"q_proj, v_proj",,,,,0.00028659452886519127,0.014329726437534222,,0.41466163617050594,,,"q_proj, v_proj"
rank_extension_orth_factor_lam_50,RankExt + FactorOrth,2,4,13,0.07402514858079738,0.15135085678100585,0.0831730256589954,,,0.00018295754243659817,0.009147877097664188,,,6.799760704097911e-05,50.0,0.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_orth_factor_lam_50,RankExt + FactorOrth,rank_extension,rank_extension_orth_factor_lam_50,2,4,False,0.0,False,True,0.0,50.0,factor_orth,80,16->32->48->64->80,"q_proj, v_proj",,,,,0.00018295754243659817,0.009147877097664188,,0.6529213618135963,,,"q_proj, v_proj"
rank_extension_orth_factor_lam_50,RankExt + FactorOrth,2,5,14,0.047029545900152354,0.14770717047154902,0.05227673287373647,,,0.00010494374553255496,0.005247187265004108,,,4.902076315486023e-05,50.0,0.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_orth_factor_lam_50,RankExt + FactorOrth,rank_extension,rank_extension_orth_factor_lam_50,2,5,False,0.0,False,True,0.0,50.0,factor_orth,80,16->32->48->64->80,"q_proj, v_proj",,,,,0.00010494374553255496,0.005247187265004108,,0.7883426499449968,,,"q_proj, v_proj"
rank_extension_orth_factor_lam_50,RankExt + FactorOrth,2,6,15,0.02859754127137302,0.15720562905073165,0.03094261632125336,,,4.6901500506658624e-05,0.0023450750295553723,,,3.018935110253619e-05,50.0,0.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_orth_factor_lam_50,RankExt + FactorOrth,rank_extension,rank_extension_orth_factor_lam_50,2,6,False,0.0,False,True,0.0,50.0,factor_orth,80,16->32->48->64->80,"q_proj, v_proj",,,,,4.6901500506658624e-05,0.0023450750295553723,,0.7722425005925482,,,"q_proj, v_proj"
rank_extension_orth_factor_lam_50,RankExt + FactorOrth,2,7,16,0.019165916472184852,0.18601464369893075,0.019853388657173156,,,1.3749445382718924e-05,0.0006874722697651376,,,1.4300127155289572e-05,50.0,0.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_orth_factor_lam_50,RankExt + FactorOrth,rank_extension,rank_extension_orth_factor_lam_50,2,7,False,0.0,False,True,0.0,50.0,factor_orth,80,16->32->48->64->80,"q_proj, v_proj",,,,,1.3749445382718924e-05,0.0006874722697651376,,0.3819632420114944,,,"q_proj, v_proj"
rank_extension_orth_factor_lam_50,RankExt + FactorOrth,2,8,17,0.015193903794298406,0.17452318528294564,0.015261298700638467,,,1.347896529243006e-06,6.739482625383315e-05,,,3.712887094594453e-06,50.0,0.0,80,160.0,0.05,,16,9,AdamW,cosine,42,rank_extension_orth_factor_lam_50,RankExt + FactorOrth,rank_extension,rank_extension_orth_factor_lam_50,2,8,False,0.0,False,True,0.0,50.0,factor_orth,80,16->32->48->64->80,"q_proj, v_proj",,,,,1.347896529243006e-06,6.739482625383315e-05,,0.05307458641715442,,,"q_proj, v_proj"
